tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000742,  0.002718
001,  0.387725,  0.001952
001,  0.284087,  0.001992
001,  0.201728,  0.001358
001,  0.224282,  0.001735
001,  0.218878,  0.001238
001,  0.308987,  0.001300
001,  0.253870,  0.001310
001,  0.230997,  0.001248
001,  0.737137,  0.001420
003,  0.270518,  0.001882
003,  0.000430,  0.001978
003,  0.078505,  0.016273
003,  0.083832,  0.001760
003,  0.000242,  0.001442
003,  0.000277,  0.001398
003,  0.000237,  0.001447
003,  0.000213,  0.001333
003,  0.000455,  0.001337
003,  0.000438,  0.001863
002,  1.111780,  0.002622
002,  0.728342,  0.001902
002,  0.645482,  0.001670
002,  0.661862,  0.001762
002,  0.646502,  0.001747
002,  0.656328,  0.001743
002,  0.667453,  0.001740
002,  0.677533,  0.001790
002,  0.613095,  0.001643
002,  0.536860,  0.001265
004,  0.965622,  0.001847
004,  0.196448,  0.001945
004,  0.000320,  0.001472
004,  0.000230,  0.001298
004,  0.126310,  0.001900
004,  0.125293,  0.001938
004,  0.564445,  0.001992
004,  0.124600,  0.001992
004,  0.120195,  0.001562
004,  0.594113,  0.001847
005,  0.443097,  0.002313
005,  0.664673,  0.001465
005,  0.422217,  0.002095
005,  0.428745,  0.002027
005,  0.423983,  0.001897
005,  0.432467,  0.001887
005,  0.119003,  0.001943
005,  0.434497,  0.001877
005,  0.412555,  0.001793
005,  0.395232,  0.001800
006,  0.194072,  0.002007
006,  0.817100,  0.001952
006,  0.705243,  0.001930
006,  0.724188,  0.001645
006,  0.697968,  0.001795
006,  0.720750,  0.002003
006,  0.725343,  0.001758
006,  0.731917,  0.001812
006,  0.658685,  0.001847
006,  0.748358,  0.001755
007,  0.358578,  0.001927
007,  0.587052,  0.001397
007,  0.208548,  0.001325
007,  0.293567,  0.002098
007,  0.365145,  0.001333
007,  0.295440,  0.001855
007,  0.368890,  0.001897
007,  0.313857,  0.001738
007,  0.292417,  0.001580
007,  0.307655,  0.001482
008,  1.039512,  0.001848
008,  0.995740,  0.000408
008,  0.852748,  0.000267
008,  0.865575,  0.000253
008,  0.853037,  0.000225
008,  0.888092,  0.000258
008,  0.876358,  0.000217
008,  0.889492,  0.000225
008,  0.817987,  0.000212
008,  0.903460,  0.000210
009,  0.540367,  0.003603
009,  0.327055,  0.001990
009,  0.339833,  0.001930
009,  0.366787,  0.002737
009,  0.296945,  0.003200
009,  0.370273,  0.002907
009,  0.439123,  0.002817
009,  0.380413,  0.001865
009,  0.361065,  0.001855
009,  0.226857,  0.003037
010,  0.087940,  0.003600
010,  0.261782,  0.001493
010,  0.151947,  0.002757
010,  0.161912,  0.001752
010,  0.182035,  0.001642
010,  0.174380,  0.001720
010,  0.176020,  0.002633
010,  0.186377,  0.001730
010,  0.181222,  0.001640
010,  0.120183,  0.001392
011,  0.643023,  0.003660
011,  0.937083,  0.003013
011,  0.747347,  0.001493
011,  0.814458,  0.002500
011,  0.810925,  0.001788
011,  0.841130,  0.002463
011,  0.832150,  0.001700
011,  0.840287,  0.001658
011,  0.777503,  0.001622
011,  0.788018,  0.014177
012,  1.192603,  0.003510
012,  0.528012,  0.001873
012,  0.538692,  0.014540
012,  0.557703,  0.002457
012,  0.615563,  0.002850
012,  0.557763,  0.002307
012,  0.501417,  0.002880
012,  0.497060,  0.002570
012,  0.586038,  0.001720
012,  0.684083,  0.001950
013,  1.292637,  0.003483
013,  0.789618,  0.002957
013,  0.685362,  0.001682
013,  0.705695,  0.001670
013,  0.684690,  0.002510
013,  0.708917,  0.002567
013,  0.708910,  0.002517
013,  0.715967,  0.002513
013,  0.647493,  0.001737
013,  0.459990,  0.015070
014,  0.869547,  0.002670
014,  0.871875,  0.002833
014,  0.806055,  0.001863
014,  0.768673,  0.001398
014,  0.748762,  0.001327
014,  0.774647,  0.002250
014,  0.771577,  0.001282
014,  0.779887,  0.002267
014,  0.708738,  0.001240
014,  0.861845,  0.001662
015,  1.400787,  0.000847
015,  0.111185,  0.001988
015,  0.619638,  0.001805
015,  0.631030,  0.002497
015,  0.549463,  0.002467
015,  0.636613,  0.002523
015,  0.629603,  0.002483
015,  0.641130,  0.002453
015,  0.471187,  0.001445
015,  0.651697,  0.001220
016,  0.764817,  0.003523
016,  0.456730,  0.001488
016,  0.478847,  0.001347
016,  0.492253,  0.002257
016,  0.482717,  0.002403
016,  0.492880,  0.002287
016,  0.241267,  0.002687
016,  0.570257,  0.002333
016,  0.528218,  0.001282
016,  0.176765,  0.001410
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.639390,  0.001513
001,  0.642907,  0.001840
001,  0.216343,  0.001295
001,  0.636355,  0.001862
001,  0.213697,  0.001275
001,  0.190345,  0.001785
001,  0.203462,  0.001202
001,  0.228220,  0.001280
001,  0.229082,  0.001262
001,  0.737660,  0.001892
003,  0.346522,  0.001732
003,  0.086370,  0.002037
003,  0.084770,  0.001900
003,  0.000322,  0.001585
003,  0.155198,  0.001378
003,  0.082673,  0.001765
003,  0.082720,  0.001790
003,  0.000305,  0.001298
003,  0.000492,  0.001875
003,  0.223243,  0.002028
002,  0.143465,  0.001915
002,  0.221355,  0.001370
002,  0.641340,  0.001602
002,  0.224622,  0.001202
002,  0.641948,  0.001692
002,  0.614835,  0.001740
002,  0.647567,  0.001758
002,  0.605957,  0.001483
002,  0.659092,  0.001660
002,  0.434657,  0.001345
004,  1.044867,  0.000450
004,  0.000265,  0.001882
004,  0.000347,  0.001290
004,  0.128085,  0.002103
004,  0.000300,  0.001890
004,  0.000257,  0.001280
004,  0.000225,  0.001275
004,  0.127712,  0.001863
004,  0.503300,  0.001873
004,  0.000242,  0.001845
005,  0.898312,  0.002158
005,  0.365352,  0.001887
005,  0.432568,  0.001753
005,  0.363307,  0.001820
005,  0.450528,  0.001878
005,  0.539195,  0.001737
005,  0.429025,  0.001885
005,  0.416495,  0.001815
005,  0.177048,  0.001342
005,  0.499622,  0.001257
006,  0.417865,  0.002140
006,  0.714002,  0.001787
006,  0.704242,  0.001808
006,  0.697945,  0.001767
006,  0.711317,  0.001683
006,  0.691605,  0.001758
006,  0.722007,  0.001650
006,  0.650512,  0.001658
006,  0.711183,  0.001838
006,  0.592423,  0.001803
007,  0.765732,  0.002097
007,  0.298540,  0.001348
007,  0.296998,  0.001943
007,  0.297182,  0.001307
007,  0.299040,  0.001900
007,  0.353353,  0.002068
007,  0.296370,  0.001935
007,  0.295352,  0.001787
007,  0.308017,  0.001878
007,  0.566663,  0.001277
008,  0.705240,  0.001643
008,  0.851855,  0.000365
008,  0.848670,  0.000215
008,  0.834510,  0.000208
008,  0.859350,  0.000183
008,  0.810382,  0.000205
008,  0.867153,  0.000173
008,  0.801233,  0.000197
008,  0.857665,  0.000162
008,  0.868250,  0.001873
009,  0.074250,  0.003080
