tid,lock_impl_time(ms)
RUN 0
001,  0.001098
001,  0.000237
001,  0.000157
001,  0.000162
001,  0.000173
001,  0.000170
001,  0.000170
001,  0.000162
001,  0.000158
001,  0.000162
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000322
001,  0.000195
001,  0.000178
001,  0.000187
001,  0.000157
001,  0.000172
001,  0.000170
001,  0.000150
001,  0.000157
001,  0.000192
-----------------------------------------------------------------------------------------------

