tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.001028,  0.002202
002,  0.000493,  0.001532
002,  0.091067,  0.001202
002,  0.000268,  0.001282
002,  0.000223,  0.001382
002,  0.000230,  0.001273
002,  0.000208,  0.001283
002,  0.000228,  0.001287
002,  0.000347,  0.001263
002,  0.073290,  0.001252
001,  0.179523,  0.001758
001,  0.266900,  0.001377
001,  0.274598,  0.001335
001,  0.283957,  0.001332
001,  0.308135,  0.001223
001,  0.255607,  0.001228
001,  0.252850,  0.001260
001,  0.099715,  0.001267
001,  0.252915,  0.001283
001,  0.130927,  0.001207
003,  0.550313,  0.000438
003,  0.063992,  0.001760
003,  0.197095,  0.001338
003,  0.041753,  0.001340
003,  0.182088,  0.001313
003,  0.100955,  0.001307
003,  0.093693,  0.001260
003,  0.203342,  0.001230
003,  0.195513,  0.001313
003,  0.319108,  0.001307
004,  0.086450,  0.001898
004,  0.235162,  0.001388
004,  0.148377,  0.001542
004,  0.215275,  0.001488
004,  0.114207,  0.001428
004,  0.189945,  0.001332
004,  0.189845,  0.001383
004,  0.257097,  0.001438
004,  0.106140,  0.001438
004,  0.256952,  0.001348
005,  0.478960,  0.001658
005,  0.319872,  0.001440
005,  0.330008,  0.001472
005,  0.332900,  0.001410
005,  0.264032,  0.001360
005,  0.299138,  0.001270
005,  0.301440,  0.001303
005,  0.174480,  0.001412
005,  0.310115,  0.001332
005,  0.178387,  0.001280
006,  0.251505,  0.002130
006,  0.364150,  0.001497
006,  0.366242,  0.000325
006,  0.370330,  0.000287
006,  0.347430,  0.000267
006,  0.334420,  0.000275
006,  0.336207,  0.000260
006,  0.335780,  0.000257
006,  0.339845,  0.000273
006,  0.222063,  0.001622
007,  0.324443,  0.001917
007,  0.411663,  0.000230
007,  0.238285,  0.001477
007,  0.249467,  0.001365
007,  0.231040,  0.001305
007,  0.228820,  0.001260
007,  0.221230,  0.001343
007,  0.296520,  0.001377
007,  0.157240,  0.001313
007,  0.369075,  0.000212
008,  0.391728,  0.001847
008,  0.165230,  0.001628
008,  0.000352,  0.002927
008,  0.160125,  0.001587
008,  0.066850,  0.001405
008,  0.044748,  0.001493
008,  0.041125,  0.001422
008,  0.057262,  0.001520
008,  0.049237,  0.001712
008,  0.000488,  0.001447
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.000282,  0.001607
002,  0.062423,  0.001253
002,  0.000398,  0.001437
002,  0.000232,  0.001365
002,  0.000212,  0.001248
002,  0.067653,  0.001222
002,  0.072575,  0.001285
002,  0.067930,  0.001228
002,  0.065910,  0.001207
002,  0.000403,  0.001263
001,  0.147485,  0.001523
001,  0.261165,  0.001300
001,  0.255950,  0.001283
001,  0.266008,  0.001252
001,  0.271378,  0.001272
001,  0.265323,  0.001222
001,  0.184028,  0.001218
001,  0.259852,  0.001270
001,  0.263698,  0.001265
001,  0.177430,  0.001263
003,  0.323520,  0.001615
003,  0.177687,  0.001263
003,  0.211492,  0.001412
003,  0.098702,  0.001293
003,  0.037860,  0.001305
003,  0.105920,  0.001193
003,  0.263880,  0.001182
003,  0.104798,  0.001215
003,  0.101888,  0.001177
003,  0.257007,  0.001238
004,  0.210038,  0.001490
004,  0.111667,  0.001373
004,  0.166845,  0.001380
004,  0.194600,  0.001360
004,  0.205873,  0.001457
004,  0.193990,  0.001400
004,  0.209290,  0.001418
004,  0.190552,  0.001342
004,  0.192010,  0.001400
004,  0.206605,  0.001305
005,  0.255915,  0.001537
005,  0.306493,  0.001430
005,  0.315442,  0.001332
005,  0.311033,  0.001295
005,  0.315393,  0.001297
005,  0.307485,  0.001300
005,  0.109080,  0.001430
005,  0.305485,  0.001302
005,  0.310033,  0.001362
005,  0.127357,  0.001317
006,  0.080505,  0.001798
006,  0.345398,  0.000280
006,  0.349687,  0.000302
006,  0.344382,  0.000258
006,  0.350583,  0.000283
006,  0.344205,  0.000268
006,  0.353102,  0.000310
006,  0.345492,  0.000300
006,  0.340560,  0.000295
006,  0.358977,  0.000252
007,  0.380940,  0.001610
007,  0.225790,  0.001293
007,  0.112057,  0.001313
007,  0.233600,  0.001165
007,  0.238072,  0.001312
007,  0.232205,  0.001222
007,  0.310672,  0.001352
007,  0.229467,  0.001250
007,  0.236507,  0.001152
007,  0.313682,  0.001230
008,  0.447008,  0.000428
008,  0.000370,  0.001598
008,  0.056905,  0.001470
008,  0.041550,  0.001435
008,  0.157222,  0.001540
008,  0.000302,  0.001428
008,  0.000315,  0.001372
008,  0.000273,  0.001410
008,  0.000342,  0.001358
008,  0.068500,  0.001347
-----------------------------------------------------------------------------------------------

