tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001292,  0.000315
001,  0.000183,  0.000138
001,  0.000125,  0.000090
001,  0.000157,  0.000085
001,  0.000145,  0.000113
001,  0.000145,  0.000098
001,  0.000152,  0.000112
001,  0.000140,  0.000108
001,  0.000213,  0.000112
001,  0.000228,  0.000122
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000217,  0.000257
001,  0.000147,  0.000110
001,  0.000140,  0.000103
001,  0.000135,  0.000113
001,  0.000130,  0.000105
001,  0.000125,  0.000103
001,  0.000197,  0.000097
001,  0.000117,  0.000093
001,  0.000197,  0.000083
001,  0.000222,  0.000092
-----------------------------------------------------------------------------------------------

