tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  5.135177,  0.000383
002,  0.404415,  0.000170
002,  0.339815,  0.000118
002,  0.334592,  0.000140
002,  0.330340,  0.000122
002,  0.335653,  0.000110
002,  0.332348,  0.000125
002,  0.376173,  0.000118
002,  0.365422,  0.000173
002,  0.336160,  0.000125
001,  5.307685,  0.000302
001,  0.381523,  0.000187
001,  0.354917,  0.000082
001,  0.359683,  0.000078
001,  0.347198,  0.000087
001,  0.357840,  0.000080
001,  0.372480,  0.000078
001,  0.408695,  0.000083
001,  0.369940,  0.000130
001,  0.343495,  0.000125
003,  4.918500,  0.000335
003,  0.498185,  0.000283
003,  0.372842,  0.000135
003,  0.366858,  0.000097
003,  0.359155,  0.000090
003,  0.360097,  0.000085
003,  0.347382,  0.000095
003,  0.393113,  0.000102
003,  0.426945,  0.000097
003,  0.367560,  0.000107
004,  0.096932,  0.000485
004,  5.180119,  0.000175
004,  0.370807,  0.000120
004,  0.353797,  0.000138
004,  0.354410,  0.000090
004,  0.339832,  0.000087
004,  0.342887,  0.000085
004,  0.370390,  0.000092
004,  0.415857,  0.000088
004,  0.361493,  0.000087
005,  4.982403,  0.000270
005,  0.461968,  0.000140
005,  0.362215,  0.000087
005,  0.355478,  0.000083
005,  0.345625,  0.000095
005,  0.352088,  0.000085
005,  0.338142,  0.000082
005,  0.380565,  0.000080
005,  0.373217,  0.000100
005,  0.353347,  0.000075
006,  5.066475,  0.000373
006,  0.448610,  0.000223
006,  0.360667,  0.000157
006,  0.356733,  0.000257
006,  0.337693,  0.000128
006,  0.343652,  0.000122
006,  0.329352,  0.000132
006,  0.403732,  0.000123
006,  0.381497,  0.000155
006,  0.347657,  0.000132
007,  5.220462,  0.000303
007,  0.394607,  0.000128
007,  0.346377,  0.000123
007,  0.348125,  0.000122
007,  0.337240,  0.000145
007,  0.346895,  0.000307
007,  0.357802,  0.000127
007,  0.388735,  0.000127
007,  0.357192,  0.000130
007,  0.339428,  0.000127
008,  4.835147,  0.000260
008,  0.508930,  0.000158
008,  0.375493,  0.000110
008,  0.363513,  0.000110
008,  0.359580,  0.000128
008,  0.357800,  0.000097
008,  0.348455,  0.000072
008,  0.377042,  0.000087
008,  0.416567,  0.000083
008,  0.357127,  0.000077
009,  0.001620,  0.000793
009,  0.613042,  0.000247
009,  0.324353,  0.000250
009,  0.318950,  0.000193
009,  0.326053,  0.000173
009,  0.314642,  0.000177
009,  0.321052,  0.000168
009,  0.317710,  0.000163
009,  0.324425,  0.000167
009,  0.310120,  0.000170
010,  0.609037,  0.000308
010,  0.381112,  0.000153
010,  0.335162,  0.000082
010,  0.344125,  0.000093
010,  0.338960,  0.000092
010,  0.348298,  0.000067
010,  0.335233,  0.000078
010,  0.343125,  0.000067
010,  0.327475,  0.000077
010,  0.353582,  0.000068
011,  0.349015,  0.000228
011,  0.465288,  0.000137
011,  0.339295,  0.000142
011,  0.333588,  0.000100
011,  0.331400,  0.000098
011,  0.327967,  0.000098
011,  0.338932,  0.000095
011,  0.321782,  0.000098
011,  0.325973,  0.000098
011,  0.322250,  0.000117
012,  0.271283,  0.000307
012,  0.503072,  0.000205
012,  0.331472,  0.000148
012,  0.319393,  0.000122
012,  0.321822,  0.000107
012,  0.316433,  0.000105
012,  0.345147,  0.000107
012,  0.313460,  0.000105
012,  0.334805,  0.000117
012,  0.315337,  0.000108
013,  0.429205,  0.000272
013,  0.448063,  0.000178
013,  0.341980,  0.000102
013,  0.348433,  0.000133
013,  0.342428,  0.000088
013,  0.351027,  0.000075
013,  0.341945,  0.000085
013,  0.343683,  0.000088
013,  0.331618,  0.000072
013,  0.351082,  0.000078
014,  0.188833,  0.000293
014,  0.524015,  0.000175
014,  0.333447,  0.000132
014,  0.323475,  0.000098
014,  0.330470,  0.000080
014,  0.319952,  0.000085
014,  0.332455,  0.000080
014,  0.317687,  0.000087
014,  0.330323,  0.000073
014,  0.315123,  0.000083
015,  0.666963,  0.000230
015,  0.336728,  0.000103
015,  0.333535,  0.000070
015,  0.340197,  0.000090
015,  0.329845,  0.000080
015,  0.339995,  0.000072
015,  0.332980,  0.000085
015,  0.336102,  0.000075
015,  0.320895,  0.000077
015,  0.351153,  0.000080
016,  0.512063,  0.000262
016,  0.401467,  0.000162
016,  0.343970,  0.000088
016,  0.346977,  0.000092
016,  0.338417,  0.000070
016,  0.347858,  0.000072
016,  0.343355,  0.000068
016,  0.343532,  0.000082
016,  0.328543,  0.000070
016,  0.352338,  0.000083
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.170798,  0.000193
002,  0.359777,  0.000115
002,  0.332888,  0.000107
002,  1.740622,  0.000188
002,  0.365762,  0.000118
002,  0.343065,  0.000102
002,  0.343683,  0.000088
002,  0.335515,  0.000103
002,  0.335812,  0.000103
002,  0.333233,  0.000117
001,  0.116395,  0.000193
001,  0.386485,  0.000098
001,  0.351962,  0.000083
001,  1.748747,  0.000222
001,  0.390050,  0.000087
001,  0.365623,  0.000083
001,  0.360308,  0.000068
001,  0.353777,  0.000082
001,  0.356547,  0.000068
001,  0.353872,  0.000068
003,  0.292908,  0.000150
003,  0.383605,  0.000092
003,  0.366152,  0.000100
003,  1.784762,  0.000163
003,  0.384967,  0.000085
003,  0.371755,  0.000102
003,  0.372433,  0.000092
003,  0.367812,  0.000093
003,  0.363693,  0.000082
003,  0.362223,  0.000085
004,  0.390438,  0.000140
004,  0.343997,  0.000102
004,  1.708190,  0.000100
004,  0.406142,  0.000137
004,  0.354943,  0.000070
004,  0.349732,  0.000085
004,  0.345243,  0.000085
004,  0.343792,  0.000090
004,  0.341748,  0.000082
004,  0.341732,  0.000092
005,  0.054778,  0.000207
005,  0.391632,  0.000125
005,  0.351177,  0.000077
005,  1.736957,  0.000102
005,  0.405553,  0.000073
005,  0.365757,  0.000073
005,  0.360772,  0.000073
005,  0.357868,  0.000085
005,  0.360485,  0.000100
005,  0.359550,  0.000073
006,  0.225578,  0.000242
006,  0.355095,  0.000180
006,  0.333017,  0.000133
006,  1.748778,  0.000213
006,  0.361215,  0.000132
006,  0.341783,  0.000142
006,  0.338358,  0.000133
006,  0.336073,  0.000120
006,  0.334175,  0.000127
006,  0.331197,  0.000127
007,  0.341450,  0.000193
007,  0.349322,  0.000168
007,  0.336452,  0.000165
007,  1.764348,  0.000173
007,  0.348050,  0.000132
007,  0.340363,  0.000138
007,  0.339078,  0.000135
007,  0.340610,  0.000132
007,  0.335887,  0.000140
007,  0.326677,  0.000118
008,  0.000518,  0.000323
008,  0.405345,  0.000088
008,  0.361245,  0.000067
008,  1.735577,  0.000077
008,  0.417568,  0.000105
008,  0.371358,  0.000083
008,  0.364197,  0.000085
008,  0.363173,  0.000085
008,  0.362827,  0.000080
008,  0.360072,  0.000083
009,  1.624652,  0.000222
009,  0.338853,  0.000180
009,  0.330193,  0.000185
009,  3.777867,  0.000215
009,  0.356420,  0.000205
009,  0.320093,  0.000163
009,  0.316258,  0.000188
009,  0.311025,  0.000153
009,  0.317603,  0.000173
009,  0.313447,  0.000177
010,  1.506155,  0.000175
010,  0.364270,  0.000090
010,  0.332822,  0.000087
010,  3.794258,  0.000133
010,  0.389577,  0.000072
010,  0.337378,  0.000092
010,  0.318135,  0.000080
010,  0.326017,  0.000075
010,  0.322333,  0.000065
010,  0.318550,  0.000065
011,  1.744238,  0.000142
011,  0.328578,  0.000083
011,  0.381113,  0.000085
011,  3.805732,  0.000118
011,  0.339617,  0.000090
011,  0.321695,  0.000087
011,  0.324943,  0.000085
011,  0.319938,  0.000082
011,  0.317537,  0.000083
011,  0.321323,  0.000085
012,  1.446462,  0.000172
012,  0.372445,  0.000107
012,  0.328883,  0.000110
012,  3.781238,  0.000125
012,  0.396843,  0.000098
012,  0.333530,  0.000115
012,  0.317165,  0.000110
012,  0.321000,  0.000085
012,  0.315390,  0.000085
012,  0.306578,  0.000085
013,  1.384073,  0.000132
013,  0.377892,  0.000070
013,  0.324478,  0.000072
013,  3.775487,  0.000110
013,  0.409487,  0.000083
013,  0.340245,  0.000088
013,  0.322505,  0.000077
013,  0.322417,  0.000095
013,  0.321990,  0.000063
013,  0.320300,  0.000063
014,  1.567865,  0.000183
014,  0.350787,  0.000073
014,  0.322037,  0.000065
014,  3.800793,  0.000102
014,  0.378230,  0.000077
014,  0.327205,  0.000075
014,  0.308595,  0.000072
014,  0.323705,  0.000068
014,  0.303777,  0.000070
014,  0.303700,  0.000068
015,  1.800238,  0.000153
015,  0.316338,  0.000087
015,  3.764383,  0.000082
015,  0.421950,  0.000078
015,  0.332868,  0.000078
015,  0.314592,  0.000072
015,  0.318952,  0.000075
015,  0.313275,  0.000072
015,  0.310972,  0.000127
015,  0.315072,  0.000137
016,  1.688403,  0.000187
016,  0.338247,  0.000077
016,  0.367953,  0.000067
016,  3.781238,  0.000088
016,  0.354295,  0.000085
016,  0.322872,  0.000083
016,  0.327228,  0.000082
016,  0.318645,  0.000085
016,  0.320175,  0.000092
016,  0.322290,  0.000082
-----------------------------------------------------------------------------------------------

