tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.172555,  0.001837
001,  0.575197,  0.001432
001,  0.407397,  0.001398
001,  0.403297,  0.001343
001,  0.396562,  0.001287
001,  0.400110,  0.001290
001,  0.419005,  0.001360
001,  0.432722,  0.001392
001,  0.405452,  0.001280
001,  0.410907,  0.001315
002,  0.250708,  0.001840
002,  0.543560,  0.001222
002,  0.410347,  0.001177
002,  0.406832,  0.001175
002,  0.401245,  0.001175
002,  0.400900,  0.001213
002,  0.436357,  0.001162
002,  0.436700,  0.001158
002,  0.408168,  0.001177
002,  0.408273,  0.001112
003,  0.629117,  0.001757
003,  0.402742,  0.001335
003,  0.387435,  0.001377
003,  0.376055,  0.001300
003,  0.385857,  0.001292
003,  0.392018,  0.001330
003,  0.424460,  0.001348
003,  0.388282,  0.001322
003,  0.384383,  0.001357
003,  0.386683,  0.000942
004,  0.000982,  0.001990
004,  0.548040,  0.001373
004,  0.386875,  0.001203
004,  0.373992,  0.001233
004,  0.368807,  0.001207
004,  0.371345,  0.001192
004,  0.383437,  0.001198
004,  0.408143,  0.001192
004,  0.372395,  0.001210
004,  0.368143,  0.001232
005,  0.345625,  0.001735
005,  0.511318,  0.001202
005,  0.411275,  0.001245
005,  0.402525,  0.001143
005,  0.404220,  0.001175
005,  0.406540,  0.001187
005,  0.441562,  0.001210
005,  0.425405,  0.001207
005,  0.410633,  0.001160
005,  0.413657,  0.001147
007,  0.526000,  0.001768
007,  0.421435,  0.001322
007,  0.387633,  0.001322
007,  0.375110,  0.001242
007,  0.384750,  0.001293
007,  0.370803,  0.001327
007,  0.418607,  0.001370
007,  0.384715,  0.001283
007,  0.381147,  0.001318
007,  0.384845,  0.001295
006,  0.434125,  0.001880
006,  0.468535,  0.001333
006,  0.404847,  0.001302
006,  0.393965,  0.001235
006,  0.395638,  0.001340
006,  0.389630,  0.001265
006,  0.440977,  0.001375
006,  0.408157,  0.001307
006,  0.400038,  0.001322
006,  0.401118,  0.001258
008,  0.094185,  0.001783
008,  0.581748,  0.001282
008,  0.404690,  0.001237
008,  0.399957,  0.001198
008,  0.395982,  0.001207
008,  0.398062,  0.001242
008,  0.415382,  0.001142
008,  0.438823,  0.001215
008,  0.403843,  0.001187
008,  0.402288,  0.001170
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.226463,  0.001460
001,  0.455530,  0.001360
001,  0.415835,  0.001347
001,  0.440090,  0.001313
001,  0.443043,  0.001320
001,  0.416297,  0.001343
001,  0.405510,  0.001333
001,  0.405290,  0.001348
001,  0.411800,  0.001315
001,  0.404943,  0.001228
002,  0.289467,  0.001493
002,  0.443717,  0.001178
002,  0.420713,  0.001217
002,  0.449907,  0.001165
002,  0.448432,  0.001182
002,  0.420293,  0.001128
002,  0.408215,  0.001195
002,  0.408168,  0.001148
002,  0.418615,  0.001162
002,  0.411787,  0.001140
003,  0.502642,  0.001442
003,  0.400085,  0.001343
003,  0.392470,  0.001318
003,  0.418523,  0.001305
003,  0.419740,  0.001280
003,  0.385800,  0.001293
003,  0.385825,  0.001302
003,  0.380822,  0.001348
003,  0.385658,  0.001325
003,  0.379457,  0.000917
004,  0.000483,  0.001523
004,  0.451255,  0.001188
004,  0.393802,  0.001225
004,  0.398667,  0.001203
004,  0.417927,  0.001198
004,  0.397258,  0.001173
004,  0.383302,  0.001193
004,  0.381717,  0.001175
004,  0.385107,  0.001212
004,  0.385828,  0.001207
005,  0.095992,  0.001495
005,  0.464675,  0.001232
005,  0.408947,  0.001197
005,  0.414882,  0.001177
005,  0.440110,  0.001233
005,  0.407525,  0.001230
005,  0.396460,  0.001187
005,  0.396755,  0.001167
005,  0.399727,  0.001212
005,  0.396245,  0.001153
007,  0.429223,  0.001477
007,  0.419447,  0.001292
007,  0.389037,  0.001320
007,  0.415368,  0.001308
007,  0.418720,  0.001307
007,  0.384937,  0.001315
007,  0.381615,  0.001275
007,  0.379803,  0.001318
007,  0.381750,  0.001288
007,  0.381038,  0.001295
006,  0.365547,  0.001382
006,  0.431742,  0.001298
006,  0.408087,  0.001283
006,  0.442945,  0.001262
006,  0.428568,  0.001335
006,  0.401972,  0.001293
006,  0.397770,  0.001313
006,  0.397655,  0.001367
006,  0.404185,  0.001280
006,  0.397487,  0.001235
008,  0.157498,  0.001563
008,  0.465332,  0.001243
008,  0.421287,  0.001228
008,  0.432178,  0.001212
008,  0.452108,  0.001185
008,  0.421805,  0.001177
008,  0.409848,  0.001180
008,  0.408965,  0.001177
008,  0.415152,  0.001193
008,  0.408770,  0.001135
-----------------------------------------------------------------------------------------------

