tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.158635,  0.001987
001,  0.566087,  0.001328
001,  0.426132,  0.001200
001,  0.411977,  0.001205
001,  0.405130,  0.001165
001,  0.421360,  0.001212
001,  0.419100,  0.001183
001,  0.408047,  0.001187
001,  0.405397,  0.001212
001,  0.403123,  0.001193
002,  0.086205,  0.001762
002,  0.573240,  0.001340
002,  0.415318,  0.001260
002,  0.420453,  0.001267
002,  0.394417,  0.001310
002,  0.411130,  0.001278
002,  0.413543,  0.001278
002,  0.395663,  0.001272
002,  0.395683,  0.001268
002,  0.394210,  0.001268
003,  0.430087,  0.001858
003,  0.463893,  0.001338
003,  0.420618,  0.001217
003,  0.398352,  0.001215
003,  0.401553,  0.001372
003,  0.423323,  0.001250
003,  0.408590,  0.001252
003,  0.401903,  0.001210
003,  0.397635,  0.001253
003,  0.388607,  0.001258
004,  0.532592,  0.001645
004,  0.434860,  0.001257
004,  0.418027,  0.001277
004,  0.397240,  0.001205
004,  0.407077,  0.001257
004,  0.417135,  0.001238
004,  0.407285,  0.001167
004,  0.402603,  0.001243
004,  0.399822,  0.001223
004,  0.391082,  0.001203
005,  0.634315,  0.001705
005,  0.429603,  0.001315
005,  0.413865,  0.001267
005,  0.397030,  0.001263
005,  0.411263,  0.001232
005,  0.415657,  0.001253
005,  0.405922,  0.001275
005,  0.400037,  0.001220
005,  0.399295,  0.001312
005,  0.387478,  0.000197
006,  0.323182,  0.002022
006,  0.509033,  0.001140
006,  0.435097,  0.001255
006,  0.412483,  0.001130
006,  0.409918,  0.001122
006,  0.412235,  0.001297
006,  0.418502,  0.001203
006,  0.407972,  0.001128
006,  0.405933,  0.001160
006,  0.403187,  0.001138
007,  0.248565,  0.002002
007,  0.544348,  0.001232
007,  0.427420,  0.001197
007,  0.404883,  0.001153
007,  0.401192,  0.001150
007,  0.418313,  0.001265
007,  0.409942,  0.001155
007,  0.400085,  0.001143
007,  0.401537,  0.001150
007,  0.394257,  0.001177
008,  0.000965,  0.001970
008,  0.584322,  0.001200
008,  0.432120,  0.001238
008,  0.414612,  0.001213
008,  0.398362,  0.001143
008,  0.413083,  0.001158
008,  0.418087,  0.001192
008,  0.411822,  0.001145
008,  0.410140,  0.001190
008,  0.401560,  0.001138
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.092693,  0.001468
001,  0.438460,  0.001165
001,  0.433582,  0.001195
001,  0.410258,  0.001160
001,  0.399780,  0.001162
001,  0.396593,  0.001175
001,  0.392583,  0.001160
001,  0.396397,  0.001175
001,  0.391787,  0.001148
001,  0.396008,  0.001158
002,  0.227197,  0.001465
002,  0.429102,  0.001195
002,  0.425427,  0.001212
002,  0.411012,  0.001227
002,  0.402855,  0.001252
002,  0.396692,  0.001158
002,  0.397337,  0.001165
002,  0.400423,  0.001210
002,  0.392550,  0.001160
002,  0.396207,  0.001168
003,  0.406912,  0.001357
003,  0.402210,  0.001263
003,  0.389827,  0.001243
003,  0.397718,  0.001245
003,  0.390185,  0.001278
003,  0.386823,  0.001240
003,  0.385210,  0.001230
003,  0.389012,  0.001202
003,  0.382900,  0.001247
003,  0.393320,  0.001197
004,  0.473688,  0.001517
004,  0.415998,  0.001262
004,  0.383088,  0.001258
004,  0.390522,  0.001320
004,  0.385123,  0.001243
004,  0.379042,  0.001287
004,  0.381892,  0.001252
004,  0.386965,  0.001215
004,  0.384102,  0.001267
004,  0.394932,  0.000240
005,  0.288425,  0.001365
005,  0.416498,  0.001295
005,  0.419067,  0.001258
005,  0.405763,  0.001248
005,  0.395075,  0.001238
005,  0.389405,  0.001275
005,  0.387603,  0.001243
005,  0.393285,  0.001260
005,  0.385850,  0.001257
005,  0.387697,  0.001263
006,  0.162415,  0.001530
006,  0.437397,  0.001212
006,  0.430953,  0.001170
006,  0.419168,  0.001220
006,  0.406195,  0.001150
006,  0.402970,  0.001158
006,  0.402140,  0.001170
006,  0.403660,  0.001128
006,  0.399440,  0.001188
006,  0.403105,  0.001202
007,  0.000638,  0.001617
007,  0.427000,  0.001227
007,  0.420407,  0.001203
007,  0.370762,  0.001170
007,  0.387580,  0.001175
007,  0.383798,  0.001142
007,  0.380270,  0.001193
007,  0.379382,  0.001192
007,  0.381833,  0.001202
007,  0.382685,  0.001137
008,  0.352238,  0.001682
008,  0.414902,  0.001275
008,  0.405988,  0.001228
008,  0.407622,  0.001172
008,  0.398365,  0.001215
008,  0.397858,  0.001220
008,  0.393412,  0.001277
008,  0.402245,  0.001147
008,  0.393895,  0.001207
008,  0.392642,  0.001205
-----------------------------------------------------------------------------------------------

