tid,wait_acq(ms),wait_rel(ms)
RUN 0
001, 11.461886,  0.000353
001,  0.487693,  0.000257
001,  0.367573,  0.000225
001,  0.360905,  0.000212
001,  0.358245,  0.000178
001,  0.356818,  0.000193
001,  0.356425,  0.000198
001,  0.352805,  0.000215
001,  0.373125,  0.000228
001,  0.361623,  0.000193
002,  0.501583,  0.000380
002,  0.397230,  0.000165
002,  0.385773,  0.000210
002,  0.379138,  0.000203
002,  0.373873,  0.000190
002,  0.377653,  0.000180
002,  0.376090,  0.000193
002,  0.395690,  0.000187
002,  0.389083,  0.000195
002,  0.192253,  0.000202
003, 11.537660,  0.000337
003,  0.454018,  0.000197
003,  0.366235,  0.000183
003,  0.358545,  0.000177
003,  0.358183,  0.000173
003,  0.355245,  0.000187
003,  0.356858,  0.000178
003,  0.362407,  0.000170
003,  0.374207,  0.000197
003,  0.361157,  0.000175
004,  0.001113,  0.000412
004, 11.504837,  0.000167
004,  0.455283,  0.000127
004,  0.380603,  0.000135
004,  0.369237,  0.000128
004,  0.367940,  0.000125
004,  0.364200,  0.000123
004,  0.371887,  0.000123
004,  0.378410,  0.000127
004,  0.385262,  0.000128
005, 11.381412,  0.000358
005,  0.504057,  0.000233
005,  0.385615,  0.000180
005,  0.380335,  0.000170
005,  0.371960,  0.000172
005,  0.370432,  0.000178
005,  0.369747,  0.000175
005,  0.370845,  0.000158
005,  0.391743,  0.000238
005,  0.379238,  0.000213
006,  0.246287,  0.000340
006,  0.494435,  0.000215
006,  0.377378,  0.000175
006,  0.368758,  0.000168
006,  0.360692,  0.000168
006,  0.359567,  0.000165
006,  0.359607,  0.000162
006,  0.360272,  0.000170
006,  0.349432,  0.000197
006,  0.369327,  0.000170
007,  0.157910,  0.000373
007, 11.480356,  0.000218
007,  0.422850,  0.000162
007,  0.373072,  0.000170
007,  0.364907,  0.000150
007,  0.365393,  0.000150
007,  0.364942,  0.000150
007,  0.363803,  0.000150
007,  0.379025,  0.000157
007,  0.378762,  0.000170
008,  0.088748,  0.000423
008, 11.498060,  0.000223
008,  0.445392,  0.000150
008,  0.382633,  0.000143
008,  0.369692,  0.000152
008,  0.373175,  0.000150
008,  0.367537,  0.000143
008,  0.374665,  0.000133
008,  0.379530,  0.000138
008,  0.389685,  0.000143
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.364315,  0.000243
001,  0.367288,  0.000197
001,  0.350605,  0.000187
001,  0.353563,  0.000182
001,  0.344905,  0.000183
001,  0.374123,  0.000183
001,  0.373527,  0.000255
001,  0.352063,  0.000185
001,  0.345137,  0.000195
001,  0.345765,  0.000203
002,  0.187127,  0.000208
002,  0.395917,  0.000193
002,  0.365672,  0.000187
002,  0.359832,  0.000162
002,  0.361270,  0.000158
002,  0.361102,  0.000182
002,  0.393845,  0.000217
002,  0.371998,  0.000160
002,  0.365123,  0.000153
002,  0.361513,  0.000180
003,  0.301663,  0.000215
003,  0.363223,  0.000185
003,  0.343477,  0.000180
003,  0.340457,  0.000178
003,  0.335628,  0.000180
003,  0.361812,  0.000177
003,  0.367783,  0.000185
003,  0.343498,  0.000188
003,  0.339123,  0.000177
003,  0.336397,  0.000173
004,  0.076040,  0.000187
004,  0.410357,  0.000125
004,  0.364387,  0.000120
004,  0.356713,  0.000132
004,  0.363758,  0.000132
004,  0.360435,  0.000132
004,  0.404262,  0.000128
004,  0.367293,  0.000130
004,  0.362240,  0.000130
004,  0.356453,  0.000125
005,  0.361998,  0.000248
005,  0.354632,  0.000208
005,  0.344650,  0.000182
005,  0.352960,  0.000145
005,  0.343347,  0.000160
005,  0.375578,  0.000140
005,  0.380348,  0.000400
005,  0.349650,  0.000142
005,  0.344012,  0.000163
005,  0.342857,  0.000210
006,  0.000383,  0.000145
006,  0.390547,  0.000187
006,  0.353595,  0.000170
006,  0.340188,  0.000175
006,  0.350810,  0.000170
006,  0.343145,  0.000192
006,  0.375207,  0.000180
006,  0.352460,  0.000172
006,  0.344987,  0.000167
006,  0.340822,  0.000160
007,  0.247405,  0.000225
007,  0.381497,  0.000167
007,  0.352985,  0.000163
007,  0.351817,  0.000153
007,  0.347150,  0.000157
007,  0.365393,  0.000155
007,  0.375903,  0.000198
007,  0.355552,  0.000157
007,  0.353095,  0.000158
007,  0.346785,  0.000168
008,  0.123105,  0.000257
008,  0.401210,  0.000157
008,  0.362813,  0.000147
008,  0.354612,  0.000152
008,  0.363590,  0.000145
008,  0.356572,  0.000145
008,  0.402822,  0.000155
008,  0.368702,  0.000147
008,  0.359773,  0.000142
008,  0.355612,  0.000148
-----------------------------------------------------------------------------------------------

