tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.000158,  0.000144,000,000
000,  0.000071,  0.000154,000,000
000,  0.000063,  0.000158,000,000
000,  0.000072,  0.000147,000,000
000,  0.000058,  0.000147,000,000
000,  0.000067,  0.000145,000,000
000,  0.000066,  0.000142,000,000
000,  0.000064,  0.000147,000,000
000,  0.000061,  0.000147,000,000
000,  0.000064,  0.000147,000,000
000,  0.000059,  0.000144,000,000
000,  0.000059,  0.000142,000,000
000,  0.000059,  0.000137,000,000
000,  0.000074,  0.000159,000,000
000,  0.000060,  0.000137,000,000
000,  0.000062,  0.000138,000,000
000,  0.000068,  0.000151,000,000
000,  0.000073,  0.000147,000,000
000,  0.000077,  0.000152,000,000
000,  0.000074,  0.000147,000,000
001,  0.001000,  0.000542,000,000
001,  0.000063,  0.000147,000,000
001,  0.000059,  0.000158,000,000
001,  0.000075,  0.000152,000,000
001,  0.000067,  0.000143,000,000
001,  0.000060,  0.000136,000,000
001,  0.000061,  0.000142,000,000
001,  0.000067,  0.000158,000,000
001,  0.000060,  0.000147,000,000
001,  0.000063,  0.000159,000,000
001,  0.000062,  0.000143,000,000
001,  0.000063,  0.000144,000,000
001,  0.000061,  0.000136,000,000
001,  0.000064,  0.000141,000,000
001,  0.000063,  0.000144,000,000
001,  0.000064,  0.000155,000,000
001,  0.000058,  0.000143,000,000
001,  0.000074,  0.000159,000,000
001,  0.000076,  0.000158,000,000
001,  0.000076,  0.000152,000,000
002,  0.000148,  0.000292,000,000
002,  0.000060,  0.000160,000,000
002,  0.000069,  0.000150,000,000
002,  0.000071,  0.000157,000,000
002,  0.000062,  0.000151,000,000
002,  0.000067,  0.000145,000,000
002,  0.000063,  0.000142,000,000
002,  0.000074,  0.000158,000,000
002,  0.000062,  0.000144,000,000
002,  0.000074,  0.000152,000,000
002,  0.000064,  0.000142,000,000
002,  0.000064,  0.000142,000,000
002,  0.000060,  0.000136,000,000
002,  0.000059,  0.000142,000,000
002,  0.000060,  0.000136,000,000
002,  0.000059,  0.000147,000,000
002,  0.000059,  0.000147,000,000
002,  0.000076,  0.000144,000,000
002,  0.000074,  0.000152,000,000
002,  0.000074,  0.000153,000,000
003,  0.000082,  0.000150,000,000
003,  0.000061,  0.000151,000,000
003,  0.000066,  0.000161,000,000
003,  0.000064,  0.000151,000,000
003,  0.000063,  0.000194,000,000
003,  0.000061,  0.000142,000,000
003,  0.000067,  0.000144,000,000
003,  0.000064,  0.000148,000,000
003,  0.000060,  0.000149,000,000
003,  0.000061,  0.000144,000,000
003,  0.000067,  0.000149,000,000
003,  0.000071,  0.000150,000,000
003,  0.000060,  0.000145,000,000
003,  0.000067,  0.000147,000,000
003,  0.000063,  0.000145,000,000
003,  0.000067,  0.000144,000,000
003,  0.000059,  0.000153,000,000
003,  0.000066,  0.000147,000,000
003,  0.000074,  0.000150,000,000
003,  0.000071,  0.000155,000,000
004,  0.000091,  0.000137,000,000
004,  0.000069,  0.000146,000,000
004,  0.000063,  0.000160,000,000
004,  0.000067,  0.000155,000,000
004,  0.000066,  0.000149,000,000
004,  0.000063,  0.000142,000,000
004,  0.000063,  0.000147,000,000
004,  0.000071,  0.000150,000,000
004,  0.000060,  0.000149,000,000
004,  0.000061,  0.000145,000,000
004,  0.000067,  0.000144,000,000
004,  0.000067,  0.000139,000,000
004,  0.000061,  0.000130,000,000
004,  0.000061,  0.000148,000,000
004,  0.000061,  0.000140,000,000
004,  0.000063,  0.000148,000,000
004,  0.000066,  0.000159,000,000
004,  0.000073,  0.000144,000,000
004,  0.000082,  0.000152,000,000
004,  0.000073,  0.000154,000,000
005,  0.000064,  0.000142,000,000
005,  0.000059,  0.000148,000,000
005,  0.000066,  0.000149,000,000
005,  0.000060,  0.000154,000,000
005,  0.000067,  0.000147,000,000
005,  0.000069,  0.000142,000,000
005,  0.000061,  0.000144,000,000
005,  0.000059,  0.000147,000,000
005,  0.000067,  0.000156,000,000
005,  0.000065,  0.000152,000,000
005,  0.000059,  0.000156,000,000
005,  0.000063,  0.000153,000,000
005,  0.000061,  0.000145,000,000
005,  0.000062,  0.000147,000,000
005,  0.000064,  0.000137,000,000
005,  0.000059,  0.000147,000,000
005,  0.000064,  0.000147,000,000
005,  0.000075,  0.000144,000,000
005,  0.000079,  0.000153,000,000
005,  0.000074,  0.000152,000,000
006,  0.000061,  0.000160,000,000
006,  0.000064,  0.000149,000,000
006,  0.000069,  0.000160,000,000
006,  0.000060,  0.000152,000,000
006,  0.000064,  0.000152,000,000
006,  0.000063,  0.000144,000,000
006,  0.000068,  0.000142,000,000
006,  0.000064,  0.000148,000,000
006,  0.000070,  0.000158,000,000
006,  0.000061,  0.000148,000,000
006,  0.000060,  0.000150,000,000
