tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.563002,  0.000543
001,  0.145753,  0.002058
001,  0.348870,  0.001600
001,  0.215292,  0.001500
001,  0.323983,  0.001463
001,  0.370652,  0.000382
001,  0.139960,  0.001443
001,  0.265398,  0.001497
001,  0.308422,  0.001445
001,  0.263027,  0.001503
002,  0.326555,  0.001892
002,  0.382447,  0.001533
002,  0.079485,  0.001505
002,  0.070597,  0.001448
002,  0.121993,  0.001410
002,  0.117345,  0.001375
002,  0.407103,  0.000390
002,  0.114265,  0.001398
002,  0.000463,  0.001207
002,  0.418693,  0.000308
003,  0.243260,  0.001975
003,  0.000313,  0.001348
003,  0.000368,  0.001237
003,  0.000202,  0.001235
003,  0.000168,  0.001328
003,  0.000172,  0.001178
003,  0.083880,  0.001408
003,  0.000208,  0.001218
003,  0.142845,  0.001392
003,  0.000398,  0.001293
004,  0.089727,  0.001892
004,  0.077858,  0.001687
004,  0.236090,  0.001528
004,  0.165438,  0.001485
004,  0.232525,  0.001608
004,  0.218842,  0.001465
004,  0.304282,  0.001553
004,  0.219120,  0.001552
004,  0.209985,  0.001657
004,  0.323713,  0.001495
005,  0.399492,  0.001885
005,  0.271572,  0.001725
005,  0.402948,  0.000433
005,  0.387798,  0.000387
005,  0.276023,  0.001593
005,  0.323143,  0.001465
005,  0.353328,  0.001503
005,  0.383280,  0.000410
005,  0.419898,  0.000418
005,  0.089368,  0.001593
006,  0.000993,  0.002030
006,  0.326245,  0.001535
006,  0.129647,  0.001502
006,  0.116627,  0.001485
006,  0.072365,  0.001432
006,  0.071130,  0.001438
006,  0.000275,  0.001380
006,  0.066295,  0.001482
006,  0.258888,  0.001513
006,  0.369227,  0.001373
007,  0.160375,  0.001932
007,  0.200348,  0.001595
007,  0.296920,  0.001442
007,  0.322247,  0.001312
007,  0.382507,  0.000270
007,  0.267610,  0.001285
007,  0.241868,  0.001400
007,  0.321288,  0.001357
007,  0.357267,  0.001295
007,  0.147168,  0.001385
008,  0.480302,  0.001857
008,  0.451473,  0.000573
008,  0.185010,  0.001680
008,  0.266883,  0.001610
008,  0.178077,  0.001495
008,  0.171050,  0.001490
008,  0.197463,  0.001448
008,  0.170550,  0.001595
008,  0.087425,  0.001605
008,  0.205117,  0.001515
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.379388,  0.001483
001,  0.291620,  0.001440
001,  0.243387,  0.001402
001,  0.278218,  0.001377
001,  0.269302,  0.001393
001,  0.268890,  0.001400
001,  0.298378,  0.001408
001,  0.212383,  0.001357
001,  0.298925,  0.001452
001,  0.200293,  0.001423
002,  0.000380,  0.001555
002,  0.183567,  0.001560
002,  0.000285,  0.001317
002,  0.076467,  0.001397
002,  0.074908,  0.001428
002,  0.070645,  0.001382
002,  0.000287,  0.001205
002,  0.071197,  0.001427
002,  0.000408,  0.001222
002,  0.297577,  0.001527
003,  0.138388,  0.001543
003,  0.000297,  0.001260
003,  0.090293,  0.001375
003,  0.000247,  0.001258
003,  0.000193,  0.001252
003,  0.000198,  0.001195
003,  0.085817,  0.001417
003,  0.000217,  0.001210
003,  0.085960,  0.001342
003,  0.000378,  0.001202
004,  0.204238,  0.001657
004,  0.238923,  0.001647
004,  0.301678,  0.001478
004,  0.218272,  0.001403
004,  0.185690,  0.001607
004,  0.214583,  0.001533
004,  0.247683,  0.001525
004,  0.268657,  0.001537
004,  0.245270,  0.001598
004,  0.088793,  0.001470
005,  0.086527,  0.001582
005,  0.407770,  0.000400
005,  0.409030,  0.000368
005,  0.388500,  0.000398
005,  0.383022,  0.000357
005,  0.378553,  0.000367
005,  0.405995,  0.000367
005,  0.364815,  0.000378
005,  0.349370,  0.001542
005,  0.250673,  0.001487
006,  0.325952,  0.001738
006,  0.067263,  0.001587
006,  0.145853,  0.001327
006,  0.121632,  0.001348
006,  0.224027,  0.001357
006,  0.115790,  0.001370
006,  0.199125,  0.001512
006,  0.117513,  0.001353
006,  0.202103,  0.001418
006,  0.421798,  0.000392
007,  0.270758,  0.001448
007,  0.341682,  0.001360
007,  0.357507,  0.001280
007,  0.327812,  0.001237
007,  0.320068,  0.001285
007,  0.319818,  0.001278
007,  0.348363,  0.001262
007,  0.322445,  0.001397
007,  0.408800,  0.000320
007,  0.150633,  0.001285
008,  0.435983,  0.000483
008,  0.117978,  0.001535
008,  0.202513,  0.001613
008,  0.173947,  0.001548
008,  0.130492,  0.001547
008,  0.168763,  0.001562
008,  0.143597,  0.001523
008,  0.172020,  0.001550
008,  0.145508,  0.001497
008,  0.363885,  0.001507
-----------------------------------------------------------------------------------------------

