tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover
011,00000000,00399589,00000000,010,00200494,00000000,00000000,001024,000,002,00000008,00200494,01,0000006639660034,00000000,00000000,001,002,016,016
012,00000000,00397756,00000000,010,00199671,00000000,00000000,001024,000,002,00000008,00199671,01,0000006553007268,00000000,00000000,001,002,016,016
013,00000000,00397458,00000000,010,00200091,00000000,00000000,001024,000,002,00000008,00200091,01,0000006662814510,00000000,00000000,001,002,016,016
014,00000000,00386458,00000000,010,00194201,00000000,00000000,001024,000,002,00000008,00194201,01,0000000924578512,00000000,00000000,001,002,016,016
015,00000000,00396858,00000000,010,00199984,00000000,00000000,001024,000,002,00000008,00199984,01,0000006572364671,00000000,00000000,001,002,016,016
000,00000000,01167926,00233107,010,00586628,00000000,00000000,001024,000,000,00000128,00586628,01,0000020324249266,00000000,00000000,001,002,016,016
001,00000000,01171247,00116330,010,00588195,00000000,00000000,001024,000,000,00000128,00588195,01,0000020440720265,00000000,00000000,001,002,016,016
002,00000000,01167769,00117633,010,00586086,00000000,00000000,001024,000,000,00000128,00586086,01,0000020303746846,00000000,00000000,001,002,016,016
003,00000000,01169693,00183180,010,00588041,00000000,00000000,001024,000,000,00000128,00588041,01,0000020447119719,00000000,00000000,001,002,016,016
004,00000000,01164035,00154222,010,00584303,00000000,00000000,001024,000,000,00000128,00584303,01,0000020016667135,00000000,00000000,001,002,016,016
005,00000000,01165012,00127703,010,00585706,00000000,00000000,001024,000,000,00000128,00585706,01,0000020044556200,00000000,00000000,001,002,016,016
006,00000000,01162030,00117473,010,00583190,00000000,00000000,001024,000,000,00000128,00583190,01,0000019372971514,00000000,00000000,001,002,016,016
007,00000000,01087684,00139036,010,00546476,00000000,00000000,001024,000,000,00000128,00546476,01,0000001715341294,00000000,00000000,001,002,016,016
008,00000000,01159859,00127145,010,00582440,00000000,00000000,001024,000,000,00000128,00582440,01,0000019705438925,00000000,00000000,001,002,016,016
009,00000000,01154220,00108062,010,00580786,00000000,00000000,001024,000,000,00000128,00580786,01,0000020369856168,00000000,00000000,001,002,016,016
010,00000000,01158007,00113658,010,00581644,00000000,00000000,001024,000,000,00000128,00581644,01,0000020138665175,00000000,00000000,001,002,016,016
011,00000000,01154482,00127776,010,00579708,00000000,00000000,001024,000,000,00000128,00579708,01,0000020086556126,00000000,00000000,001,002,016,016
012,00000000,01161806,00119410,010,00583297,00000000,00000000,001024,000,000,00000128,00583297,01,0000019978313331,00000000,00000000,001,002,016,016
013,00000000,01160908,00123603,010,00582924,00000000,00000000,001024,000,000,00000128,00582924,01,0000019923847881,00000000,00000000,001,002,016,016
014,00000000,01161130,00142887,010,00582773,00000000,00000000,001024,000,000,00000128,00582773,01,0000019667997164,00000000,00000000,001,002,016,016
015,00000000,01166194,00102083,010,00586723,00000000,00000000,001024,000,000,00000128,00586723,01,0000019847029448,00000000,00000000,001,002,016,016
000,00000000,01179453,00237226,010,00592209,00000000,00000000,001024,000,001,00000128,00592209,01,0000020503136180,00000000,00000000,001,002,016,016
001,00000000,01164995,00122651,010,00585142,00000000,00000000,001024,000,001,00000128,00585142,01,0000020749931516,00000000,00000000,001,002,016,016
002,00000000,01174373,00129830,010,00590446,00000000,00000000,001024,000,001,00000128,00590446,01,0000020604736082,00000000,00000000,001,002,016,016
003,00000000,01176321,00120790,010,00590562,00000000,00000000,001024,000,001,00000128,00590562,01,0000020619219200,00000000,00000000,001,002,016,016
004,00000000,01166757,00155391,010,00586019,00000000,00000000,001024,000,001,00000128,00586019,01,0000020190290917,00000000,00000000,001,002,016,016
005,00000000,01165933,00132918,010,00586085,00000000,00000000,001024,000,001,00000128,00586085,01,0000020207004580,00000000,00000000,001,002,016,016
006,00000000,01169016,00173314,010,00587020,00000000,00000000,001024,000,001,00000128,00587020,01,0000019846109462,00000000,00000000,001,002,016,016
007,00000000,01166241,00212396,010,00586215,00000000,00000000,001024,000,001,00000128,00586215,01,0000019856052105,00000000,00000000,001,002,016,016
008,00000000,01174084,00145414,010,00590241,00000000,00000000,001024,000,001,00000128,00590241,01,0000019788308660,00000000,00000000,001,002,016,016
009,00000000,01169142,00120308,010,00587198,00000000,00000000,001024,000,001,00000128,00587198,01,0000020307249549,00000000,00000000,001,002,016,016
010,00000000,01173369,00125653,010,00589111,00000000,00000000,001024,000,001,00000128,00589111,01,0000020169099758,00000000,00000000,001,002,016,016
011,00000000,01175798,00130625,010,00590171,00000000,00000000,001024,000,001,00000128,00590171,01,0000020199594209,00000000,00000000,001,002,016,016
012,00000000,01100434,00127875,010,00552498,00000000,00000000,001024,000,001,00000128,00552498,01,0000001990757235,00000000,00000000,001,002,016,016
013,00000000,01161593,00128935,010,00583737,00000000,00000000,001024,000,001,00000128,00583737,01,0000020169636846,00000000,00000000,001,002,016,016
014,00000000,01171783,00116313,010,00588463,00000000,00000000,001024,000,001,00000128,00588463,01,0000019611150826,00000000,00000000,001,002,016,016
015,00000000,01175548,00125093,010,00590992,00000000,00000000,001024,000,001,00000128,00590992,01,0000020168518796,00000000,00000000,001,002,016,016
000,00000000,01168918,00211903,010,00587750,00000000,00000000,001024,000,002,00000128,00587750,01,0000020524118358,00000000,00000000,001,002,016,016
001,00000000,01169977,00104917,010,00586822,00000000,00000000,001024,000,002,00000128,00586822,01,0000020468964184,00000000,00000000,001,002,016,016
002,00000000,01170795,00125466,010,00588071,00000000,00000000,001024,000,002,00000128,00588071,01,0000020512254657,00000000,00000000,001,002,016,016
003,00000000,01170573,00118754,010,00588585,00000000,00000000,001024,000,002,00000128,00588585,01,0000020536568747,00000000,00000000,001,002,016,016
004,00000000,01167592,00190003,010,00586070,00000000,00000000,001024,000,002,00000128,00586070,01,0000020001106875,00000000,00000000,001,002,016,016
005,00000000,01170034,00383062,010,00587424,00000000,00000000,001024,000,002,00000128,00587424,01,0000020052638718,00000000,00000000,001,002,016,016
006,00000000,01164290,00163721,010,00584234,00000000,00000000,001024,000,002,00000128,00584234,01,0000019739326762,00000000,00000000,001,002,016,016
007,00000000,01166301,00155258,010,00585806,00000000,00000000,001024,000,002,00000128,00585806,01,0000020021733903,00000000,00000000,001,002,016,016
008,00000000,01168111,00137729,010,00586610,00000000,00000000,001024,000,002,00000128,00586610,01,0000019850168838,00000000,00000000,001,002,016,016
009,00000000,01165532,00188667,010,00585420,00000000,00000000,001024,000,002,00000128,00585420,01,0000020412976507,00000000,00000000,001,002,016,016
010,00000000,01164591,00126216,010,00585218,00000000,00000000,001024,000,002,00000128,00585218,01,0000020403433892,00000000,00000000,001,002,016,016
011,00000000,01167806,00167897,010,00586504,00000000,00000000,001024,000,002,00000128,00586504,01,0000019968714961,00000000,00000000,001,002,016,016
012,00000000,01092785,00131204,010,00548942,00000000,00000000,001024,000,002,00000128,00548942,01,0000001921344140,00000000,00000000,001,002,016,016
013,00000000,01165828,00103501,010,00585212,00000000,00000000,001024,000,002,00000128,00585212,01,0000019942071353,00000000,00000000,001,002,016,016
014,00000000,01167624,00140567,010,00586067,00000000,00000000,001024,000,002,00000128,00586067,01,0000019508188171,00000000,00000000,001,002,016,016
015,00000000,01173414,00112303,010,00589532,00000000,00000000,001024,000,002,00000128,00589532,01,0000019922157856,00000000,00000000,001,002,016,016
000,00000000,01249019,00015932,010,00627221,00000000,00000000,001024,000,000,00001024,00627221,01,0000021587743387,00000000,00000000,001,002,016,016
001,00000000,01250436,00012722,010,00628927,00000000,00000000,001024,000,000,00001024,00628927,01,0000021643731665,00000000,00000000,001,002,016,016
002,00000000,01253599,00014869,010,00629645,00000000,00000000,001024,000,000,00001024,00629645,01,0000021837874078,00000000,00000000,001,002,016,016
003,00000000,01250444,00014129,010,00628687,00000000,00000000,001024,000,000,00001024,00628687,01,0000021831961783,00000000,00000000,001,002,016,016
004,00000000,01246594,00034014,010,00626612,00000000,00000000,001024,000,000,00001024,00626612,01,0000021799836762,00000000,00000000,001,002,016,016
005,00000000,01249354,00016902,010,00627945,00000000,00000000,001024,000,000,00001024,00627945,01,0000021680512041,00000000,00000000,001,002,016,016
006,00000000,01246111,00059845,010,00625634,00000000,00000000,001024,000,000,00001024,00625634,01,0000021118598319,00000000,00000000,001,002,016,016
007,00000000,01245436,00014399,010,00625368,00000000,00000000,001024,000,000,00001024,00625368,01,0000021812898740,00000000,00000000,001,002,016,016
008,00000000,01240248,00013960,010,00623801,00000000,00000000,001024,000,000,00001024,00623801,01,0000020913838992,00000000,00000000,001,002,016,016
009,00000000,01242648,00022037,010,00624482,00000000,00000000,001024,000,000,00001024,00624482,01,0000020743315293,00000000,00000000,001,002,016,016
010,00000000,01245602,00031039,010,00625420,00000000,00000000,001024,000,000,00001024,00625420,01,0000020677502154,00000000,00000000,001,002,016,016
011,00000000,01244611,00042037,010,00624890,00000000,00000000,001024,000,000,00001024,00624890,01,0000021687788589,00000000,00000000,001,002,016,016
012,00000000,01237824,00014828,010,00621647,00000000,00000000,001024,000,000,00001024,00621647,01,0000020972102317,00000000,00000000,001,002,016,016
013,00000000,01156322,00014921,010,00581321,00000000,00000000,001024,000,000,00001024,00581321,01,0000001701096059,00000000,00000000,001,002,016,016
014,00000000,01233986,00017096,010,00620033,00000000,00000000,001024,000,000,00001024,00620033,01,0000018373404202,00000000,00000000,001,002,016,016
015,00000000,01241130,00014630,010,00624154,00000000,00000000,001024,000,000,00001024,00624154,01,0000020585720115,00000000,00000000,001,002,016,016
000,00000000,01247990,00021228,010,00626473,00000000,00000000,001024,000,001,00001024,00626473,01,0000021880002490,00000000,00000000,001,002,016,016
001,00000000,01249781,00011339,010,00627388,00000000,00000000,001024,000,001,00001024,00627388,01,0000021587858706,00000000,00000000,001,002,016,016
002,00000000,01248319,00014813,010,00626888,00000000,00000000,001024,000,001,00001024,00626888,01,0000021919773654,00000000,00000000,001,002,016,016
003,00000000,01250487,00012769,010,00628355,00000000,00000000,001024,000,001,00001024,00628355,01,0000021884792150,00000000,00000000,001,002,016,016
004,00000000,01240417,00032131,010,00622983,00000000,00000000,001024,000,001,00001024,00622983,01,0000021944722290,00000000,00000000,001,002,016,016
005,00000000,01237466,00013415,010,00621349,00000000,00000000,001024,000,001,00001024,00621349,01,0000021918693970,00000000,00000000,001,002,016,016
006,00000000,01239915,00015243,010,00623517,00000000,00000000,001024,000,001,00001024,00623517,01,0000021331633416,00000000,00000000,001,002,016,016
007,00000000,01242031,00091317,010,00624479,00000000,00000000,001024,000,001,00001024,00624479,01,0000021831582687,00000000,00000000,001,002,016,016
008,00000000,01245481,00011900,010,00626196,00000000,00000000,001024,000,001,00001024,00626196,01,0000020766467168,00000000,00000000,001,002,016,016
009,00000000,01242235,00011007,010,00624576,00000000,00000000,001024,000,001,00001024,00624576,01,0000021020256059,00000000,00000000,001,002,016,016
010,00000000,01248363,00028346,010,00626845,00000000,00000000,001024,000,001,00001024,00626845,01,0000020951855748,00000000,00000000,001,002,016,016
011,00000000,01243274,00027304,010,00624081,00000000,00000000,001024,000,001,00001024,00624081,01,0000021747293949,00000000,00000000,001,002,016,016
012,00000000,01159684,00015260,010,00582823,00000000,00000000,001024,000,001,00001024,00582823,01,0000002238638367,00000000,00000000,001,002,016,016
013,00000000,01241577,00013646,010,00624206,00000000,00000000,001024,000,001,00001024,00624206,01,0000021747334974,00000000,00000000,001,002,016,016
014,00000000,01225547,00014976,010,00615541,00000000,00000000,001024,000,001,00001024,00615541,01,0000020445023646,00000000,00000000,001,002,016,016
015,00000000,01239758,00015244,010,00623032,00000000,00000000,001024,000,001,00001024,00623032,01,0000021412577538,00000000,00000000,001,002,016,016
000,00000000,01240874,00015462,010,00623669,00000000,00000000,001024,000,002,00001024,00623669,01,0000021843351021,00000000,00000000,001,002,016,016
001,00000000,01240622,00011942,010,00623530,00000000,00000000,001024,000,002,00001024,00623530,01,0000021645899011,00000000,00000000,001,002,016,016
002,00000000,01244275,00014425,010,00624162,00000000,00000000,001024,000,002,00001024,00624162,01,0000021931841688,00000000,00000000,001,002,016,016
003,00000000,01242528,00013632,010,00623623,00000000,00000000,001024,000,002,00001024,00623623,01,0000021907859549,00000000,00000000,001,002,016,016
004,00000000,01237655,00031188,010,00620892,00000000,00000000,001024,000,002,00001024,00620892,01,0000021832069572,00000000,00000000,001,002,016,016
005,00000000,01237712,00012403,010,00622820,00000000,00000000,001024,000,002,00001024,00622820,01,0000021773489651,00000000,00000000,001,002,016,016
006,00000000,01233451,00015578,010,00618675,00000000,00000000,001024,000,002,00001024,00618675,01,0000021456847578,00000000,00000000,001,002,016,016
007,00000000,01241376,00014206,010,00623466,00000000,00000000,001024,000,002,00001024,00623466,01,0000021729379405,00000000,00000000,001,002,016,016
008,00000000,01230786,00010496,010,00618111,00000000,00000000,001024,000,002,00001024,00618111,01,0000021531189003,00000000,00000000,001,002,016,016
009,00000000,01240530,00011551,010,00623195,00000000,00000000,001024,000,002,00001024,00623195,01,0000021403902812,00000000,00000000,001,002,016,016
010,00000000,01236834,00027969,010,00621802,00000000,00000000,001024,000,002,00001024,00621802,01,0000021305636691,00000000,00000000,001,002,016,016
011,00000000,01244795,00026073,010,00624756,00000000,00000000,001024,000,002,00001024,00624756,01,0000021819305611,00000000,00000000,001,002,016,016
012,00000000,01238671,00016442,010,00622031,00000000,00000000,001024,000,002,00001024,00622031,01,0000020936491269,00000000,00000000,001,002,016,016
013,00000000,01237890,00012790,010,00622214,00000000,00000000,001024,000,002,00001024,00622214,01,0000021871860743,00000000,00000000,001,002,016,016
014,00000000,01142143,00014460,010,00573214,00000000,00000000,001024,000,002,00001024,00573214,01,0000003032253251,00000000,00000000,001,002,016,016
015,00000000,01245729,00016224,010,00626029,00000000,00000000,001024,000,002,00001024,00626029,01,0000021254306390,00000000,00000000,001,002,016,016
000,00000000,00117085,00142586,010,00059080,00000000,00000000,001024,000,000,00000008,00059080,01,0000003709638836,00042695,00000000,004,002,016,016
001,00000000,00118458,00119805,010,00059764,00000000,00000000,001024,000,000,00000008,00059764,01,0000003738886266,00043297,00000000,004,002,016,016
002,00000000,00117376,00126899,010,00059053,00000000,00000000,001024,000,000,00000008,00059053,01,0000003678295726,00042704,00000000,004,002,016,016
003,00000000,00118593,00137978,010,00059551,00000000,00000000,001024,000,000,00000008,00059551,01,0000003740140224,00042745,00000000,004,002,016,016
004,00000000,00117482,00083850,010,00059142,00000000,00000000,001024,000,000,00000008,00059142,01,0000003689654863,00042499,00000000,004,002,016,016
005,00000000,00116372,00098483,010,00058934,00000000,00000000,001024,000,000,00000008,00058934,01,0000003677903545,00042532,00000000,004,002,016,016
006,00000000,00118247,00110473,010,00059519,00000000,00000000,001024,000,000,00000008,00059519,01,0000003707254287,00043117,00000000,004,002,016,016
007,00000000,00117429,00127284,010,00059104,00000000,00000000,001024,000,000,00000008,00059104,01,0000003691422599,00042682,00000000,004,002,016,016
008,00000000,00117896,00000000,010,00059154,00000000,00000000,001024,000,000,00000008,00059154,01,0000003665969020,00042525,00000000,004,002,016,016
009,00000000,00117432,00000000,010,00059215,00000000,00000000,001024,000,000,00000008,00059215,01,0000003601422041,00042777,00000000,004,002,016,016
010,00000000,00117287,00000000,010,00059104,00000000,00000000,001024,000,000,00000008,00059104,01,0000003591781169,00042641,00000000,004,002,016,016
011,00000000,00119190,00000000,010,00060149,00000000,00000000,001024,000,000,00000008,00060149,01,0000003745345144,00043224,00000000,004,002,016,016
012,00000000,00117007,00000000,010,00059263,00000000,00000000,001024,000,000,00000008,00059263,01,0000003591520688,00042693,00000000,004,002,016,016
013,00000000,00117962,00000000,010,00059578,00000000,00000000,001024,000,000,00000008,00059578,01,0000003654290022,00042983,00000000,004,002,016,016
014,00000000,00118164,00000000,010,00059394,00000000,00000000,001024,000,000,00000008,00059394,01,0000003636827497,00042865,00000000,004,002,016,016
015,00000000,00113928,00000000,010,00057354,00000000,00000000,001024,000,000,00000008,00057354,01,0000000499853893,00041691,00000000,004,002,016,016
000,00000000,00123893,00150642,010,00062438,00000000,00000000,001024,001,000,00000008,00062438,01,0000003970803094,00040413,00000000,004,002,016,016
001,00000000,00124045,00125192,010,00062421,00000000,00000000,001024,001,000,00000008,00062421,01,0000003955964122,00040364,00000000,004,002,016,016
002,00000000,00122432,00131686,010,00061814,00000000,00000000,001024,001,000,00000008,00061814,01,0000003887243273,00040212,00000000,004,002,016,016
003,00000000,00124559,00144409,010,00062865,00000000,00000000,001024,001,000,00000008,00062865,01,0000003992127050,00040802,00000000,004,002,016,016
004,00000000,00122131,00087837,010,00061867,00000000,00000000,001024,001,000,00000008,00061867,01,0000003895987687,00040206,00000000,004,002,016,016
005,00000000,00123783,00103058,010,00062586,00000000,00000000,001024,001,000,00000008,00062586,01,0000003943466802,00040447,00000000,004,002,016,016
006,00000000,00122405,00115193,010,00061754,00000000,00000000,001024,001,000,00000008,00061754,01,0000003873495159,00040128,00000000,004,002,016,016
007,00000000,00121495,00133285,010,00061404,00000000,00000000,001024,001,000,00000008,00061404,01,0000003886963141,00039993,00000000,004,002,016,016
008,00000000,00122421,00000000,010,00061747,00000000,00000000,001024,001,000,00000008,00061747,01,0000003834164695,00039940,00000000,004,002,016,016
009,00000000,00123303,00000000,010,00062024,00000000,00000000,001024,001,000,00000008,00062024,01,0000003821009075,00040139,00000000,004,002,016,016
010,00000000,00123028,00000000,010,00062034,00000000,00000000,001024,001,000,00000008,00062034,01,0000003802916816,00040234,00000000,004,002,016,016
011,00000000,00122769,00000000,010,00062059,00000000,00000000,001024,001,000,00000008,00062059,01,0000003909592925,00040329,00000000,004,002,016,016
012,00000000,00122214,00000000,010,00061597,00000000,00000000,001024,001,000,00000008,00061597,01,0000003817778287,00039853,00000000,004,002,016,016
013,00000000,00122939,00000000,010,00061808,00000000,00000000,001024,001,000,00000008,00061808,01,0000003873874580,00040012,00000000,004,002,016,016
014,00000000,00124050,00000000,010,00062416,00000000,00000000,001024,001,000,00000008,00062416,01,0000003873552857,00040253,00000000,004,002,016,016
015,00000000,00120141,00000000,010,00060468,00000000,00000000,001024,001,000,00000008,00060468,01,0000000537014513,00039379,00000000,004,002,016,016
000,00000000,00110023,00134613,010,00055577,00000000,00000000,001024,002,000,00000008,00055577,01,0000010047474294,00041615,00000000,004,002,016,016
001,00000000,00110809,00112515,010,00055613,00000000,00000000,001024,002,000,00000008,00055613,01,0000010229968531,00041611,00000000,004,002,016,016
002,00000000,00110167,00118860,010,00055540,00000000,00000000,001024,002,000,00000008,00055540,01,0000010074858123,00041585,00000000,004,002,016,016
003,00000000,00110124,00129457,010,00055430,00000000,00000000,001024,002,000,00000008,00055430,01,0000010298367652,00041567,00000000,004,002,016,016
004,00000000,00110383,00078242,010,00055515,00000000,00000000,001024,002,000,00000008,00055515,01,0000010091595376,00041654,00000000,004,002,016,016
005,00000000,00110608,00092616,010,00055544,00000000,00000000,001024,002,000,00000008,00055544,01,0000010147726340,00041529,00000000,004,002,016,016
006,00000000,00110120,00102630,010,00055172,00000000,00000000,001024,002,000,00000008,00055172,01,0000010090072565,00041466,00000000,004,002,016,016
007,00000000,00111435,00120177,010,00055760,00000000,00000000,001024,002,000,00000008,00055760,01,0000010162028761,00041624,00000000,004,002,016,016
008,00000000,00110601,00000000,010,00055388,00000000,00000000,001024,002,000,00000008,00055388,01,0000010079096318,00041526,00000000,004,002,016,016
009,00000000,00110450,00000000,010,00055261,00000000,00000000,001024,002,000,00000008,00055261,01,0000009671545866,00041385,00000000,004,002,016,016
010,00000000,00111176,00000000,010,00055627,00000000,00000000,001024,002,000,00000008,00055627,01,0000009752868725,00041744,00000000,004,002,016,016
011,00000000,00110338,00000000,010,00055633,00000000,00000000,001024,002,000,00000008,00055633,01,0000010202204331,00041801,00000000,004,002,016,016
012,00000000,00110831,00000000,010,00055996,00000000,00000000,001024,002,000,00000008,00055996,01,0000009575813402,00041962,00000000,004,002,016,016
013,00000000,00111173,00000000,010,00055808,00000000,00000000,001024,002,000,00000008,00055808,01,0000010002189599,00041816,00000000,004,002,016,016
014,00000000,00110728,00000000,010,00055570,00000000,00000000,001024,002,000,00000008,00055570,01,0000009865431943,00041626,00000000,004,002,016,016
015,00000000,00110631,00000000,010,00055676,00000000,00000000,001024,002,000,00000008,00055676,01,0000009996094720,00041731,00000000,004,002,016,016
000,00000000,00111125,00134665,010,00055621,00000000,00000000,001024,003,000,00000008,00055621,01,0000010279864015,00041678,00000000,004,002,016,016
001,00000000,00111263,00112400,010,00055861,00000000,00000000,001024,003,000,00000008,00055861,01,0000010263402077,00041791,00000000,004,002,016,016
002,00000000,00110923,00118641,010,00055828,00000000,00000000,001024,003,000,00000008,00055828,01,0000010182248488,00042031,00000000,004,002,016,016
003,00000000,00109953,00129969,010,00055203,00000000,00000000,001024,003,000,00000008,00055203,01,0000010301622835,00041530,00000000,004,002,016,016
004,00000000,00110272,00078621,010,00055469,00000000,00000000,001024,003,000,00000008,00055469,01,0000009977298638,00041791,00000000,004,002,016,016
005,00000000,00109849,00092837,010,00055145,00000000,00000000,001024,003,000,00000008,00055145,01,0000010108860470,00041272,00000000,004,002,016,016
006,00000000,00109987,00102637,010,00055365,00000000,00000000,001024,003,000,00000008,00055365,01,0000010119524338,00041734,00000000,004,002,016,016
007,00000000,00111154,00119212,010,00055707,00000000,00000000,001024,003,000,00000008,00055707,01,0000010143221368,00041813,00000000,004,002,016,016
008,00000000,00110927,00000000,010,00055772,00000000,00000000,001024,003,000,00000008,00055772,01,0000010035257185,00041966,00000000,004,002,016,016
009,00000000,00110801,00000000,010,00055641,00000000,00000000,001024,003,000,00000008,00055641,01,0000009957606479,00041593,00000000,004,002,016,016
