tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.514642,  0.002508
001,  1.249268,  0.001883
001,  1.028700,  0.001747
001,  0.996498,  0.001842
001,  1.000778,  0.001733
001,  0.981452,  0.001900
001,  1.019290,  0.001787
001,  1.019295,  0.001788
001,  1.033025,  0.010625
001,  1.012507,  0.001652
002,  0.094172,  0.002563
002,  1.323145,  0.001577
002,  1.015588,  0.001468
002,  1.002693,  0.001742
002,  0.987432,  0.001665
002,  0.981600,  0.001572
002,  1.035163,  0.001697
002,  1.020497,  0.001613
002,  1.055522,  0.001708
002,  0.962535,  0.001672
003,  0.769460,  0.001878
003,  1.137975,  0.008368
003,  1.004947,  0.001373
003,  0.953935,  0.001333
003,  0.953808,  0.001283
003,  0.990818,  0.001415
003,  0.974065,  0.001262
003,  1.022678,  0.001330
003,  0.966032,  0.001270
003,  1.018547,  0.001245
004,  0.860697,  0.002302
004,  1.134493,  0.001663
004,  1.014498,  0.001622
004,  0.964060,  0.001635
004,  0.970595,  0.001647
004,  1.010658,  0.001658
004,  0.983667,  0.001683
004,  1.041792,  0.001688
004,  0.968238,  0.001720
004,  1.024295,  0.001543
005,  0.254192,  0.002225
005,  1.298407,  0.001573
005,  1.008335,  0.001657
005,  0.989502,  0.001602
005,  0.979020,  0.001627
005,  0.980330,  0.001720
005,  1.031978,  0.001645
005,  1.000840,  0.001703
005,  1.046348,  0.001707
005,  0.973367,  0.001613
006,  1.073537,  0.001978
006,  1.070032,  0.001408
006,  1.020073,  0.001432
006,  0.966675,  0.001297
006,  0.976993,  0.001327
006,  1.030422,  0.001310
006,  0.979533,  0.001307
006,  1.072345,  0.001330
006,  0.958335,  0.001320
006,  1.005982,  0.001242
007,  1.154450,  0.001815
007,  1.071293,  0.001495
007,  1.002982,  0.001383
007,  0.967347,  0.001358
007,  0.982275,  0.001310
007,  1.040075,  0.001307
007,  0.968513,  0.001293
007,  1.070007,  0.001283
007,  0.968550,  0.001277
007,  1.017667,  0.001217
008,  1.225642,  0.002272
008,  1.037627,  0.001910
008,  1.005058,  0.001757
008,  0.962427,  0.010512
008,  0.977505,  0.001893
008,  1.027227,  0.001727
008,  0.968302,  0.001752
008,  1.055743,  0.001787
008,  0.946357,  0.001882
008,  1.011718,  0.001707
009,  0.966303,  0.004013
009,  1.089920,  0.001873
009,  1.018160,  0.001762
009,  0.973943,  0.001795
009,  0.978472,  0.002833
009,  1.005987,  0.014320
009,  0.972145,  0.002753
009,  1.051395,  0.001807
009,  0.955952,  0.001787
009,  1.011837,  0.001682
010,  0.685028,  0.002588
010,  1.180133,  0.001942
010,  1.002685,  0.001787
010,  0.975087,  0.001725
010,  0.974615,  0.001745
010,  0.982720,  0.002627
010,  0.979817,  0.001720
010,  1.013410,  0.001685
010,  1.005387,  0.001735
010,  1.008825,  0.001662
011,  0.417048,  0.002322
011,  1.253880,  0.001670
011,  1.020483,  0.001632
011,  0.987478,  0.002383
011,  0.972967,  0.002447
011,  0.966983,  0.002473
011,  1.017015,  0.001637
011,  1.016708,  0.001642
011,  1.036962,  0.001613
011,  0.988990,  0.014250
012,  0.588388,  0.002085
012,  1.206928,  0.001430
012,  1.021980,  0.001517
012,  0.989642,  0.001332
012,  0.979262,  0.001370
012,  0.987602,  0.002310
012,  0.999413,  0.001342
012,  1.031193,  0.001308
012,  1.006562,  0.001275
012,  1.009630,  0.001302
013,  1.332555,  0.002177
013,  0.982430,  0.002507
013,  0.977907,  0.002290
013,  0.965300,  0.002347
013,  0.955520,  0.002273
013,  1.022308,  0.001188
013,  0.986848,  0.002207
013,  1.020422,  0.014325
013,  0.934895,  0.002177
013,  0.971385,  0.000885
014,  0.182102,  0.002355
014,  1.302957,  0.001820
014,  0.998625,  0.002717
014,  0.963883,  0.002627
014,  0.955043,  0.002583
014,  0.946025,  0.001723
014,  1.015218,  0.001585
014,  0.985718,  0.001663
014,  1.047633,  0.001675
014,  0.953990,  0.002480
015,  0.331080,  0.001933
015,  1.283118,  0.001443
015,  1.009842,  0.002400
015,  0.979915,  0.002367
015,  0.969463,  0.002377
015,  0.971085,  0.002340
015,  1.026552,  0.001333
015,  1.013643,  0.001307
015,  1.050833,  0.001282
015,  0.973810,  0.002257
016,  0.001460,  0.002573
016,  1.333532,  0.001768
016,  0.990683,  0.002607
016,  0.969807,  0.002583
016,  0.958730,  0.002587
016,  0.952463,  0.002493
016,  1.014105,  0.001638
016,  0.995725,  0.001635
016,  1.038647,  0.001640
016,  0.937657,  0.002420
-----------------------------------------------------------------------------------------------

RUN 1
001,  1.025768,  0.001597
001,  0.927667,  0.001453
001,  0.942982,  0.001413
001,  0.934112,  0.001388
001,  0.900337,  0.001375
001,  0.900383,  0.001327
001,  1.015175,  0.001398
001,  1.075218,  0.001375
001,  0.927792,  0.001390
001,  0.897823,  0.001305
002,  0.329045,  0.001845
002,  1.001958,  0.001502
002,  0.947875,  0.001725
002,  0.948170,  0.001613
002,  0.909800,  0.001658
002,  0.912383,  0.001660
002,  0.945388,  0.001773
002,  1.050255,  0.001647
002,  1.019257,  0.001678
002,  0.918203,  0.001580
003,  0.669477,  0.001912
003,  0.956605,  0.001815
003,  0.934335,  0.001755
003,  0.926857,  0.001635
003,  0.887028,  0.001742
003,  0.889308,  0.001610
003,  0.995660,  0.001757
003,  1.035675,  0.001713
003,  0.952658,  0.001748
003,  0.899435,  0.001703
004,  0.595030,  0.001363
004,  0.959508,  0.001180
004,  0.936527,  0.001147
004,  0.923365,  0.001215
004,  0.889435,  0.001142
004,  0.894467,  0.001163
004,  0.997022,  0.001227
004,  1.026057,  0.001185
004,  0.976217,  0.001232
004,  0.900283,  0.001163
005,  0.471015,  0.002343
005,  0.987193,  0.001765
005,  0.953112,  0.001753
005,  0.946737,  0.001735
005,  0.915927,  0.001777
005,  0.912233,  0.001750
005,  0.984657,  0.001753
005,  1.051293,  0.001725
005,  0.999332,  0.001837
005,  0.895512,  0.001688
006,  0.903577,  0.001982
006,  0.930533,  0.001857
006,  0.958028,  0.001752
006,  0.931238,  0.001783
006,  0.905402,  0.001815
006,  0.908137,  0.001812
006,  1.032145,  0.001782
006,  1.068865,  0.001718
006,  0.940307,  0.001708
006,  0.907502,  0.001652
007,  0.841195,  0.001352
007,  0.933423,  0.001267
007,  0.954623,  0.001207
007,  0.934780,  0.001178
007,  0.905600,  0.001190
007,  0.906413,  0.001182
007,  1.024187,  0.001130
007,  1.062492,  0.001195
007,  0.960193,  0.001167
007,  0.908332,  0.001148
008,  1.093465,  0.002142
008,  0.923140,  0.001818
008,  0.948048,  0.001897
008,  0.937195,  0.001812
008,  0.906143,  0.001803
008,  0.905565,  0.001788
008,  1.032778,  0.001860
008,  1.076505,  0.001677
008,  0.929508,  0.001783
008,  0.912183,  0.000948
009,  0.748870,  0.002082
009,  0.937963,  0.001823
009,  0.942172,  0.001827
009,  0.934152,  0.001808
009,  0.902372,  0.001817
009,  0.896940,  0.001812
009,  1.010573,  0.001808
009,  1.031257,  0.001808
009,  0.947773,  0.014977
009,  0.897783,  0.001575
010,  0.531270,  0.002047
010,  0.976160,  0.001765
010,  0.940997,  0.001767
010,  0.936003,  0.001697
010,  0.903973,  0.001665
010,  0.892693,  0.001680
010,  0.969750,  0.013997
010,  1.031207,  0.001752
010,  0.991680,  0.001670
010,  0.888440,  0.014212
011,  0.403177,  0.001800
011,  0.986438,  0.001663
011,  0.946793,  0.001677
011,  0.941888,  0.001520
011,  0.911772,  0.001650
011,  0.901748,  0.001683
011,  0.969290,  0.002593
011,  1.030963,  0.001653
011,  1.002095,  0.001683
011,  0.895737,  0.001638
012,  0.177017,  0.002597
012,  1.030552,  0.001248
012,  0.940005,  0.001272
012,  0.944638,  0.001255
012,  0.908157,  0.001232
012,  0.900857,  0.001285
012,  0.927478,  0.002303
012,  1.036437,  0.002273
012,  1.024477,  0.001265
012,  0.905468,  0.001272
013,  0.963052,  0.001942
013,  0.924943,  0.001687
013,  0.939708,  0.001630
013,  0.928317,  0.001623
013,  0.891233,  0.001648
013,  0.887357,  0.001642
013,  1.016302,  0.001478
013,  1.063627,  0.001622
013,  0.925137,  0.001637
013,  0.882880,  0.001533
014,  0.106153,  0.002323
014,  1.046053,  0.001267
014,  0.945848,  0.001223
014,  0.950745,  0.001322
014,  0.923142,  0.001193
014,  0.908567,  0.001197
014,  0.924163,  0.002137
014,  1.034040,  0.002187
014,  1.050220,  0.001225
014,  0.922322,  0.001145
015,  0.000610,  0.002580
015,  1.058553,  0.001363
015,  0.925895,  0.013952
015,  0.926900,  0.001293
015,  0.918472,  0.001322
015,  0.904528,  0.001267
015,  0.908012,  0.002223
015,  1.017020,  0.002177
015,  1.061105,  0.001292
015,  0.924530,  0.001240
016,  0.249397,  0.014833
016,  1.010652,  0.001672
016,  0.936750,  0.001670
016,  0.942297,  0.001568
016,  0.908758,  0.001637
016,  0.899217,  0.001645
016,  0.930730,  0.002467
016,  1.035853,  0.002520
016,  1.011310,  0.001645
016,  0.902552,  0.001545
-----------------------------------------------------------------------------------------------

