tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001577,  0.000325
001,  0.000205,  0.000145
001,  0.000122,  0.000133
001,  0.000135,  0.000157
001,  0.000132,  0.000140
001,  0.000125,  0.000137
001,  0.000137,  0.000148
001,  0.000132,  0.000150
001,  0.000140,  0.000133
001,  0.000270,  0.000113
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000353,  0.000192
001,  0.000178,  0.000143
001,  0.000122,  0.000127
001,  0.000158,  0.000140
001,  0.000132,  0.000140
001,  0.000138,  0.000130
001,  0.000135,  0.000140
001,  0.000138,  0.000138
001,  0.000287,  0.000127
001,  0.000258,  0.000118
-----------------------------------------------------------------------------------------------

