tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001182  0.002182
001,  0.553980  0.001253
001,  0.415417  0.001328
001,  0.400763  0.001208
001,  0.411865  0.001268
001,  0.392453  0.001280
001,  0.387777  0.001215
001,  0.395642  0.001185
001,  0.387280  0.001208
001,  0.384538  0.001245
004,  0.402285  0.001920
004,  0.477735  0.001362
004,  0.412537  0.001317
004,  0.425843  0.001288
004,  0.415387  0.001295
004,  0.408875  0.001315
004,  0.412450  0.001318
004,  0.402893  0.001252
004,  0.404053  0.001278
004,  0.402322  0.001272
002,  0.574452  0.001943
002,  0.416265  0.001332
002,  0.390102  0.001217
002,  0.403355  0.001362
002,  0.387198  0.001248
002,  0.380843  0.001277
002,  0.386498  0.001202
002,  0.377335  0.001240
002,  0.377697  0.001233
002,  0.376735  0.000240
003,  0.328790  0.001865
003,  0.523758  0.001265
003,  0.423173  0.001237
003,  0.438143  0.001220
003,  0.426097  0.001198
003,  0.417248  0.001198
003,  0.420617  0.001188
003,  0.413432  0.001218
003,  0.414727  0.001193
003,  0.413442  0.001182
005,  0.165687  0.002002
005,  0.545168  0.001210
005,  0.419567  0.001165
005,  0.411188  0.001193
005,  0.420013  0.001160
005,  0.400990  0.001175
005,  0.397248  0.001193
005,  0.398888  0.001163
005,  0.398742  0.001158
005,  0.395832  0.001200
006,  0.488248  0.001938
006,  0.416810  0.001318
006,  0.384955  0.001355
006,  0.407452  0.001370
006,  0.383020  0.001348
006,  0.378293  0.001282
006,  0.383197  0.001308
006,  0.384690  0.001305
006,  0.375367  0.001272
006,  0.375112  0.001287
008,  0.242975  0.001797
008,  0.521607  0.001402
008,  0.412673  0.001280
008,  0.389047  0.001323
008,  0.419527  0.001255
008,  0.403802  0.001278
008,  0.406715  0.001262
008,  0.404985  0.001258
008,  0.405932  0.001265
008,  0.402223  0.001268
007,  0.096090  0.001805
007,  0.553510  0.001313
007,  0.426592  0.001280
007,  0.418473  0.001315
007,  0.424137  0.001372
007,  0.406008  0.001375
007,  0.403540  0.001305
007,  0.409398  0.001365
007,  0.403682  0.001275
007,  0.396802  0.001310
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000425  0.001617
001,  0.453828  0.001258
001,  0.407923  0.001225
001,  0.404845  0.001247
001,  0.403240  0.001238
001,  0.403453  0.001253
001,  0.396873  0.001242
001,  0.397025  0.001277
001,  0.444830  0.001202
001,  0.410390  0.001203
004,  0.306277  0.001592
004,  0.451625  0.001310
004,  0.424558  0.001312
004,  0.419898  0.001267
004,  0.409632  0.001267
004,  0.419657  0.001253
004,  0.413627  0.001262
004,  0.432130  0.001233
004,  0.434793  0.001273
004,  0.421935  0.001230
002,  0.366268  0.001433
002,  0.448410  0.001180
002,  0.422355  0.001185
002,  0.419438  0.001200
002,  0.409858  0.001203
002,  0.413655  0.001193
002,  0.412345  0.001197
002,  0.441110  0.001160
002,  0.433188  0.001160
002,  0.422145  0.001175
003,  0.088672  0.001645
003,  0.472460  0.001152
003,  0.421863  0.001202
003,  0.418663  0.001257
003,  0.414615  0.001285
003,  0.418158  0.001223
003,  0.410802  0.001208
003,  0.409262  0.001218
003,  0.459097  0.001162
003,  0.428235  0.001197
005,  0.169818  0.001785
005,  0.458657  0.001173
005,  0.420188  0.001167
005,  0.414425  0.001152
005,  0.406010  0.001172
005,  0.413908  0.001175
005,  0.409878  0.001158
005,  0.401723  0.001175
005,  0.439585  0.001230
005,  0.422472  0.001157
006,  0.416695  0.001517
006,  0.393922  0.001275
006,  0.388377  0.001257
006,  0.384097  0.001283
006,  0.381773  0.001207
006,  0.377970  0.001285
006,  0.379350  0.001222
006,  0.413888  0.001270
006,  0.393342  0.001243
006,  0.381808  0.001237
008,  0.237535  0.001607
008,  0.452548  0.001213
008,  0.424142  0.001213
008,  0.416608  0.001290
008,  0.410883  0.001205
008,  0.419975  0.001215
008,  0.413802  0.001185
008,  0.423617  0.001190
008,  0.445330  0.001200
008,  0.427102  0.001147
007,  0.435275  0.001508
007,  0.404503  0.001340
007,  0.400670  0.001305
007,  0.397878  0.001287
007,  0.395522  0.001252
007,  0.391187  0.001267
007,  0.393218  0.001307
007,  0.433248  0.001320
007,  0.407670  0.001290
007,  0.393917  0.000238
-----------------------------------------------------------------------------------------------

