tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.247143,  0.001792
001,  0.456437,  0.000913
001,  0.398595,  0.000830
001,  0.411307,  0.000845
001,  0.374997,  0.000810
001,  0.389205,  0.000817
001,  0.399490,  0.000817
001,  0.365385,  0.000793
001,  0.379937,  0.000783
001,  0.408962,  0.000803
002,  0.174275,  0.001908
002,  0.000277,  0.001417
002,  0.053603,  0.001262
002,  0.000253,  0.001285
002,  0.061768,  0.001375
002,  0.000235,  0.001313
002,  0.000180,  0.001233
002,  0.050908,  0.001207
002,  0.000280,  0.001227
002,  0.176818,  0.001180
003,  0.415932,  0.001688
003,  0.221757,  0.001310
003,  0.251298,  0.001220
003,  0.310848,  0.001295
003,  0.331445,  0.001232
003,  0.349093,  0.001218
003,  0.298170,  0.001270
003,  0.325287,  0.001170
003,  0.340093,  0.001208
003,  0.312883,  0.001188
004,  0.090560,  0.001815
004,  0.353000,  0.001347
004,  0.000400,  0.001430
004,  0.141892,  0.001342
004,  0.000275,  0.001298
004,  0.080245,  0.001360
004,  0.197755,  0.001265
004,  0.000275,  0.001283
004,  0.078112,  0.001215
004,  0.069537,  0.001238
005,  0.338298,  0.001737
005,  0.405600,  0.001325
005,  0.363157,  0.001260
005,  0.372807,  0.001202
005,  0.234255,  0.001265
005,  0.301327,  0.001193
005,  0.362868,  0.001188
005,  0.227068,  0.001195
005,  0.242957,  0.001185
005,  0.378880,  0.001140
006,  0.000622,  0.001678
006,  0.287297,  0.001192
006,  0.307542,  0.001230
006,  0.258565,  0.001240
006,  0.286062,  0.001413
006,  0.242632,  0.001223
006,  0.253002,  0.001162
006,  0.280908,  0.001173
006,  0.298997,  0.001160
006,  0.000515,  0.001398
007,  0.578742,  0.001088
007,  0.091465,  0.001553
007,  0.118665,  0.001257
007,  0.075437,  0.001288
007,  0.174517,  0.001282
007,  0.131993,  0.001188
007,  0.072448,  0.001158
007,  0.111625,  0.001175
007,  0.127433,  0.001220
007,  0.248103,  0.001305
008,  0.493288,  0.001678
008,  0.157150,  0.001447
008,  0.185710,  0.001343
008,  0.203478,  0.001312
008,  0.115862,  0.001175
008,  0.195672,  0.001222
008,  0.138460,  0.001230
008,  0.177982,  0.001265
008,  0.192263,  0.001205
008,  0.117270,  0.001415
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.283328,  0.001453
001,  0.434902,  0.000853
001,  0.396410,  0.000818
001,  0.385270,  0.000780
001,  0.394543,  0.000793
001,  0.385203,  0.000788
001,  0.377835,  0.000795
001,  0.390843,  0.000793
001,  0.384032,  0.000793
001,  0.438527,  0.000795
002,  0.152907,  0.001565
002,  0.082583,  0.001213
002,  0.071817,  0.001275
002,  0.000237,  0.001260
002,  0.000150,  0.001237
002,  0.303120,  0.001202
002,  0.000247,  0.001373
002,  0.000192,  0.001222
002,  0.063728,  0.001217
002,  0.345635,  0.001115
003,  0.344172,  0.001590
003,  0.392210,  0.001267
003,  0.295395,  0.001172
003,  0.345512,  0.001178
003,  0.359483,  0.001188
003,  0.241775,  0.001205
003,  0.335957,  0.001138
003,  0.351085,  0.001150
003,  0.345095,  0.001173
003,  0.276765,  0.001178
004,  0.221997,  0.001513
004,  0.000195,  0.001562
004,  0.000213,  0.003615
004,  0.079115,  0.001343
004,  0.245603,  0.001275
004,  0.075550,  0.001300
004,  0.080970,  0.001275
004,  0.194440,  0.001228
004,  0.000393,  0.001325
004,  0.082532,  0.001227
005,  0.089250,  0.001368
005,  0.132122,  0.001350
005,  0.361405,  0.001232
005,  0.245968,  0.001342
005,  0.190405,  0.001258
005,  0.351385,  0.001137
005,  0.292852,  0.001242
005,  0.309407,  0.001232
005,  0.301952,  0.001225
005,  0.397155,  0.001152
006,  0.000480,  0.001655
006,  0.339525,  0.001280
006,  0.244653,  0.001182
006,  0.293755,  0.001247
006,  0.309150,  0.001127
006,  0.000247,  0.001338
006,  0.238475,  0.001143
006,  0.253482,  0.001115
006,  0.243783,  0.001188
006,  0.000317,  0.001213
007,  0.409567,  0.001460
007,  0.190590,  0.001202
007,  0.125637,  0.001162
007,  0.127302,  0.001172
007,  0.067743,  0.001175
007,  0.176353,  0.001400
007,  0.131733,  0.001208
007,  0.072312,  0.001223
007,  0.121185,  0.001160
007,  0.138637,  0.001153
008,  0.480535,  0.001002
008,  0.257985,  0.001503
008,  0.192918,  0.001287
008,  0.191173,  0.001212
008,  0.132087,  0.001218
008,  0.121120,  0.001318
008,  0.193797,  0.001432
008,  0.137285,  0.001248
008,  0.185533,  0.001245
008,  0.213133,  0.001252
-----------------------------------------------------------------------------------------------

