tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.000548,  0.002297
002,  0.075123,  0.001715
002,  0.435648,  0.001602
002,  0.177678,  0.001247
002,  0.427663,  0.001687
002,  0.813447,  0.001608
002,  0.467618,  0.001722
002,  0.388110,  0.001358
002,  0.000442,  0.001692
002,  0.827857,  0.001660
001,  0.323343,  0.002050
001,  0.999082,  0.000828
001,  0.781168,  0.001725
001,  0.916653,  0.001557
001,  0.769840,  0.001717
001,  0.000498,  0.001657
001,  0.000262,  0.001645
001,  0.745478,  0.001647
001,  0.745703,  0.001655
001,  0.458643,  0.001693
003,  0.245148,  0.001715
003,  0.666803,  0.001787
003,  0.865863,  0.001662
003,  0.363438,  0.001663
003,  0.864175,  0.001557
003,  0.843742,  0.001533
003,  0.857122,  0.001527
003,  0.838142,  0.001563
003,  0.929730,  0.001582
003,  1.029388,  0.006475
004,  1.193935,  0.001760
004,  0.538472,  0.001413
004,  0.309203,  0.001492
004,  0.691923,  0.001923
004,  0.317178,  0.001720
004,  0.527132,  0.001742
004,  0.346707,  0.001628
004,  0.265508,  0.001562
004,  0.613547,  0.001562
004,  0.000483,  0.001577
005,  1.283173,  0.001060
005,  0.814133,  0.001797
005,  0.633967,  0.001750
005,  0.803995,  0.001832
005,  0.634860,  0.001802
005,  0.643170,  0.001740
005,  0.595793,  0.001722
005,  0.688652,  0.001452
005,  0.568205,  0.001425
005,  0.148610,  0.001705
006,  0.934328,  0.001970
006,  0.369437,  0.001772
006,  0.375217,  0.001347
006,  0.303667,  0.001358
006,  0.266698,  0.001255
006,  0.301502,  0.001583
006,  0.231988,  0.001345
006,  0.449955,  0.001693
006,  0.359065,  0.001655
006,  0.090443,  0.001415
007,  0.162393,  0.001825
007,  0.951215,  0.001298
007,  0.174088,  0.001623
007,  0.000257,  0.001445
007,  0.121787,  0.001377
007,  0.367428,  0.001457
007,  0.294633,  0.001237
007,  0.201747,  0.001358
007,  0.296222,  0.001335
007,  1.093537,  0.000765
008,  0.585160,  0.002075
008,  0.600813,  0.001422
008,  0.057825,  0.002137
008,  0.245270,  0.001342
008,  0.199630,  0.002760
008,  0.176355,  0.001578
008,  0.176678,  0.001253
008,  0.006287,  0.001698
008,  0.167272,  0.001640
008,  0.678673,  0.001798
009,  0.086058,  0.002312
009,  0.476037,  0.001672
009,  0.233998,  0.001648
009,  0.435048,  0.002377
009,  0.378880,  0.002537
009,  0.425723,  0.001308
009,  0.409513,  0.002553
009,  0.325460,  0.001553
009,  0.420868,  0.002350
009,  0.605567,  0.002607
010,  0.401297,  0.001945
010,  0.000377,  0.003080
010,  0.116643,  0.001703
010,  0.926167,  0.001603
010,  0.000380,  0.001705
010,  0.000350,  0.001720
010,  0.000217,  0.002500
010,  0.091448,  0.001333
010,  0.100840,  0.002620
010,  0.298323,  0.002430
012,  0.669333,  0.001883
012,  0.285513,  0.014623
012,  0.576387,  0.001680
012,  0.627983,  0.002580
012,  0.566013,  0.002423
012,  0.587962,  0.001625
012,  0.657440,  0.001278
012,  0.577005,  0.001285
012,  0.677180,  0.002710
012,  0.216817,  0.002357
011,  0.844063,  0.002247
011,  0.888003,  0.002950
011,  0.928422,  0.000913
011,  0.556308,  0.002747
011,  0.926750,  0.001747
011,  0.901203,  0.000910
011,  0.911465,  0.000922
011,  0.899027,  0.001667
011,  0.981023,  0.000912
011,  0.962797,  0.001798
013,  0.747267,  0.001867
013,  0.144087,  0.002460
013,  0.000298,  0.001790
013,  0.000168,  0.001687
013,  0.061448,  0.001765
013,  0.231340,  0.001600
013,  0.823432,  0.001325
013,  0.147030,  0.001477
013,  0.229997,  0.001633
013,  0.532067,  0.002380
014,  1.100330,  0.002193
014,  0.429330,  0.001450
014,  0.497017,  0.001510
014,  0.500570,  0.002440
014,  0.493068,  0.002200
014,  0.465732,  0.001573
014,  0.531123,  0.002433
014,  0.506698,  0.001490
014,  0.484780,  0.002370
014,  0.380160,  0.002510
015,  1.011787,  0.001813
015,  0.212330,  0.002420
015,  0.836355,  0.001745
015,  0.970678,  0.000832
015,  0.826938,  0.002580
015,  0.816655,  0.001553
015,  0.818513,  0.014818
015,  0.805202,  0.002447
015,  0.862973,  0.014327
015,  0.749090,  0.002527
016,  0.490512,  0.002085
016,  0.745627,  0.002830
016,  0.698300,  0.001888
016,  0.749275,  0.001647
016,  0.706910,  0.002550
016,  0.705305,  0.001690
016,  0.719495,  0.001395
016,  0.630943,  0.001480
016,  0.815697,  0.002483
016,  0.896347,  0.001440
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.212590,  0.001387
002,  0.190803,  0.001620
002,  0.472380,  0.001610
002,  0.433233,  0.001748
002,  0.835547,  0.001620
002,  0.492735,  0.001255
002,  0.406265,  0.001720
002,  0.428270,  0.001263
002,  0.459557,  0.001558
002,  0.000433,  0.001425
001,  0.484447,  0.001505
001,  0.729500,  0.001660
001,  0.785982,  0.001425
001,  0.769597,  0.001665
001,  0.000467,  0.001753
001,  0.741780,  0.001640
001,  0.284392,  0.001588
001,  0.750275,  0.001630
001,  0.714490,  0.001620
001,  0.493075,  0.001565
003,  0.146017,  0.001602
003,  0.810242,  0.001615
003,  0.819915,  0.001470
003,  0.853337,  0.001523
003,  0.864475,  0.001523
003,  0.821335,  0.001477
003,  0.833275,  0.001418
003,  0.830303,  0.001478
003,  0.864638,  0.001503
003,  0.908563,  0.001310
004,  0.279332,  0.002170
004,  0.557772,  0.001742
004,  0.306685,  0.001627
004,  0.314383,  0.001588
004,  0.551457,  0.001438
004,  0.317358,  0.001533
004,  0.172753,  0.001295
004,  0.495613,  0.001405
004,  0.351385,  0.001645
004,  0.744855,  0.001412
005,  0.969843,  0.001850
005,  0.384995,  0.001475
005,  0.672232,  0.001817
005,  0.566208,  0.001705
005,  0.609167,  0.001553
005,  0.551148,  0.001545
005,  0.530612,  0.001688
005,  0.543912,  0.001637
005,  0.593202,  0.001667
005,  0.103125,  0.001547
006,  0.764122,  0.001817
006,  0.322290,  0.001430
006,  0.196028,  0.001452
006,  0.261398,  0.001288
006,  0.306130,  0.001290
006,  0.258860,  0.001325
006,  0.113177,  0.001302
006,  0.188100,  0.001392
006,  0.227032,  0.001575
006,  0.344305,  0.001765
007,  0.617713,  0.001798
007,  0.446653,  0.001748
007,  0.114945,  0.001317
007,  0.195352,  0.001360
007,  0.369160,  0.001513
007,  0.195777,  0.001312
007,  0.790165,  0.001378
007,  0.247660,  0.001587
007,  0.889983,  0.001352
007,  0.957948,  0.000755
008,  0.551713,  0.001695
008,  0.134440,  0.001585
008,  0.254148,  0.001432
008,  0.061968,  0.001988
008,  0.254008,  0.001352
008,  0.063278,  0.001805
008,  0.228342,  0.001212
008,  0.133290,  0.001420
008,  0.167478,  0.001322
008,  0.689587,  0.001385
009,  0.419107,  0.001602
009,  0.513423,  0.001648
009,  0.367622,  0.001290
009,  0.372267,  0.002473
009,  0.501222,  0.001458
009,  0.370493,  0.014322
009,  0.348343,  0.002537
009,  0.362693,  0.002410
009,  0.405772,  0.001665
009,  0.557703,  0.001418
010,  0.000423,  0.002513
010,  0.000327,  0.002537
010,  0.000160,  0.001427
010,  0.000303,  0.002640
010,  0.000260,  0.002823
010,  0.000303,  0.002597
010,  0.000280,  0.001553
010,  0.000267,  0.002517
010,  0.000477,  0.001623
010,  0.624272,  0.014312
012,  0.072293,  0.002700
012,  0.612602,  0.001313
012,  0.531558,  0.002223
012,  0.629737,  0.002110
012,  0.661755,  0.001383
012,  0.609603,  0.001315
012,  0.592530,  0.002313
012,  0.605130,  0.002260
012,  0.783195,  0.001740
012,  0.229688,  0.001312
011,  1.039147,  0.001720
011,  0.869730,  0.000917
011,  0.880457,  0.001022
011,  0.907297,  0.000927
011,  0.924023,  0.001683
011,  0.875602,  0.000913
011,  0.891948,  0.000898
011,  0.883250,  0.000903
011,  0.923598,  0.001660
011,  0.842423,  0.001750
013,  0.825283,  0.002723
013,  0.067467,  0.002660
013,  0.062527,  0.001630
013,  0.121837,  0.002467
013,  0.186610,  0.001605
013,  0.124370,  0.002397
013,  0.064570,  0.001652
013,  0.065517,  0.002657
013,  0.290547,  0.001717
013,  0.286780,  0.001490
014,  0.682873,  0.002677
014,  0.250697,  0.001630
014,  0.416337,  0.001523
014,  0.497890,  0.002263
014,  0.436667,  0.001417
014,  0.434573,  0.001562
014,  0.462242,  0.002390
014,  0.311783,  0.002387
014,  0.522620,  0.002427
014,  0.168133,  0.001508
015,  0.337570,  0.002390
015,  0.781125,  0.001617
015,  0.731707,  0.002513
015,  0.819075,  0.001542
015,  0.825318,  0.001532
015,  0.785698,  0.001558
015,  0.728365,  0.014153
015,  0.796320,  0.001572
015,  0.000325,  0.001620
015,  0.418240,  0.001575
016,  0.900827,  0.002640
016,  0.670262,  0.001533
016,  0.604367,  0.002400
016,  0.700380,  0.002467
016,  0.721057,  0.001587
016,  0.686233,  0.001642
016,  0.660973,  0.002397
016,  0.673623,  0.014163
016,  0.649427,  0.001637
016,  0.805782,  0.001525
-----------------------------------------------------------------------------------------------

