tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001387,  0.000488
001,  0.000123,  0.000185
001,  0.000085,  0.000105
001,  0.000117,  0.000105
001,  0.000102,  0.000112
001,  0.000093,  0.000105
001,  0.000110,  0.000120
001,  0.000087,  0.000103
001,  0.000100,  0.000113
001,  0.000107,  0.000102
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000222,  0.000283
001,  0.000115,  0.000172
001,  0.000103,  0.000127
001,  0.000105,  0.000132
001,  0.000103,  0.000132
001,  0.000127,  0.000132
001,  0.000103,  0.000128
001,  0.000113,  0.000130
001,  0.000117,  0.000128
001,  0.000102,  0.000143
-----------------------------------------------------------------------------------------------

