tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.154702,  0.000385
001,  0.765343,  0.000180
001,  0.575065,  0.000142
001,  0.570882,  0.000093
001,  0.680583,  0.000113
001,  0.267705,  0.000103
001,  0.610317,  0.000108
001,  0.601343,  0.000097
001,  0.127942,  0.000068
001,  0.130632,  0.000083
002,  0.000790,  0.000395
002,  0.634553,  0.000152
002,  0.484847,  0.000088
002,  0.482670,  0.000087
002,  0.564348,  0.000077
002,  0.000488,  0.000125
002,  0.477322,  0.000093
002,  0.561843,  0.000078
002,  0.078043,  0.000087
002,  0.000568,  0.000102
003,  0.380612,  0.000388
003,  0.695780,  0.000212
003,  0.785808,  0.000205
003,  0.668443,  0.000218
003,  0.739938,  0.000242
003,  0.128257,  0.000142
003,  0.708538,  0.000120
003,  0.742907,  0.000173
003,  0.306595,  0.000148
003,  0.296403,  0.000105
004,  0.300820,  0.000312
004,  0.477747,  0.000150
004,  0.538712,  0.000125
004,  0.629547,  0.000132
004,  0.659990,  0.000127
004,  0.260548,  0.000115
004,  0.527252,  0.000130
004,  0.649337,  0.000133
004,  0.205090,  0.000140
004,  0.211667,  0.000113
005,  0.509102,  0.000335
005,  0.715980,  0.000235
005,  0.681992,  0.000193
005,  0.652893,  0.000137
005,  0.714928,  0.000107
005,  0.303307,  0.000110
005,  0.652630,  0.000132
005,  0.686803,  0.000120
005,  0.248028,  0.000120
005,  0.244270,  0.000105
007,  0.225383,  0.000302
007,  0.821423,  0.000167
007,  0.704738,  0.000138
007,  0.763443,  0.000122
007,  0.506998,  0.000123
007,  0.331143,  0.000105
007,  0.681627,  0.000138
007,  0.718838,  0.000115
007,  0.276123,  0.000128
007,  0.273380,  0.000115
006,  0.580340,  0.000240
006,  0.525975,  0.000143
006,  0.739173,  0.000132
006,  0.723413,  0.000102
006,  0.795452,  0.000148
006,  0.214117,  0.000143
006,  0.769892,  0.000120
006,  0.797660,  0.000108
006,  0.358207,  0.000092
006,  0.352675,  0.000107
008,  0.445292,  0.000267
008,  0.576515,  0.000127
008,  0.640253,  0.000127
008,  0.535498,  0.000107
008,  0.593338,  0.000187
008,  0.088583,  0.000133
008,  0.567048,  0.000133
008,  0.505550,  0.000133
008,  0.000462,  0.000138
008,  0.078408,  0.000112
009,  0.674843,  0.000348
009,  0.290252,  0.000235
009,  0.000757,  0.000293
009,  0.049343,  0.000580
009,  0.000740,  0.000360
009,  0.630735,  0.000162
009,  0.075793,  0.000252
009,  0.064300,  0.000573
009,  0.532778,  0.000160
009,  0.848552,  0.000155
010,  0.083395,  0.000452
010,  0.342160,  0.000147
010,  0.329413,  0.000125
010,  0.330197,  0.000105
010,  0.343087,  0.000092
010,  0.832168,  0.000093
010,  0.333007,  0.000110
010,  0.340617,  0.000193
010,  0.866322,  0.000092
010,  0.883850,  0.000100
012,  0.926970,  0.000232
012,  0.073827,  0.000315
012,  0.253165,  0.000090
012,  0.296943,  0.000093
012,  0.296580,  0.000173
012,  0.802218,  0.000090
012,  0.306232,  0.000090
012,  0.297147,  0.000173
012,  0.766818,  0.000088
012,  0.667627,  0.000088
011,  0.841805,  0.000320
011,  0.233150,  0.000088
011,  0.091203,  0.000088
011,  0.171133,  0.000167
011,  0.054543,  0.000180
011,  0.752448,  0.000090
011,  0.000623,  0.000417
011,  0.122810,  0.000150
011,  0.646143,  0.000075
011,  0.788700,  0.000077
013,  1.171648,  0.000295
013,  0.000197,  0.000330
013,  0.148040,  0.000105
013,  0.000457,  0.000433
013,  0.119333,  0.000173
013,  0.528048,  0.000082
013,  0.256885,  0.000087
013,  0.000580,  0.000193
013,  0.587695,  0.000112
013,  0.545960,  0.000083
014,  0.755920,  0.000275
014,  0.327977,  0.000115
014,  0.379752,  0.000065
014,  0.379525,  0.000087
014,  0.356965,  0.000087
014,  0.819220,  0.000077
014,  0.368290,  0.000077
014,  0.399757,  0.000118
014,  0.917598,  0.000077
014,  0.920520,  0.000077
015,  1.000888,  0.000275
015,  0.123843,  0.000090
015,  0.196993,  0.000095
015,  0.235730,  0.000093
015,  0.242467,  0.000190
015,  0.570693,  0.000092
015,  0.201338,  0.000093
015,  0.179803,  0.000183
015,  0.707683,  0.000088
015,  0.605518,  0.000083
016,  1.077592,  0.000292
016,  0.178215,  0.000085
016,  0.298420,  0.000118
016,  0.110917,  0.000153
016,  0.180687,  0.000180
016,  0.689988,  0.000077
016,  0.150742,  0.000080
016,  0.243657,  0.000153
016,  0.820737,  0.000077
016,  0.723443,  0.000075
