tid,lock_impl_time(ms)
RUN 0
001,  0.001400
001,  0.000288
001,  0.000238
001,  0.000210
001,  0.000213
001,  0.000225
001,  0.000202
001,  0.000202
001,  0.000200
001,  0.000183
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000512
001,  0.000360
001,  0.000228
001,  0.000210
001,  0.000220
001,  0.000200
001,  0.000237
001,  0.000200
001,  0.000255
001,  0.000195
-----------------------------------------------------------------------------------------------

