tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.000560,  0.000350
002,  0.409307,  0.000212
002,  0.290577,  0.000128
002,  0.242345,  0.000165
002,  0.360052,  0.000137
002,  0.297853,  0.000102
002,  0.202355,  0.000113
002,  0.275382,  0.000103
002,  0.340982,  0.000110
002,  0.335487,  0.000087
001,  0.256800,  0.000350
001,  0.062353,  0.000333
001,  0.060198,  0.000162
001,  0.306468,  0.000185
001,  0.214720,  0.000172
001,  0.000265,  0.000218
001,  0.052292,  0.000170
001,  0.324048,  0.000180
001,  0.000325,  0.000178
001,  0.187097,  0.000135
003,  0.169487,  0.000280
003,  0.182528,  0.000153
003,  0.231417,  0.000087
003,  0.000243,  0.000145
003,  0.104598,  0.000077
003,  0.246505,  0.000118
003,  0.253832,  0.000092
003,  0.000398,  0.000153
003,  0.237495,  0.000082
003,  0.227158,  0.000077
004,  0.559728,  0.000352
004,  0.000302,  0.000202
004,  0.000272,  0.000190
004,  0.082300,  0.000133
004,  0.000247,  0.000132
004,  0.148542,  0.000125
004,  0.000282,  0.000147
004,  0.077863,  0.000182
004,  0.132410,  0.000105
004,  0.000368,  0.000143
006,  0.403190,  0.000285
006,  0.255442,  0.000172
006,  0.345662,  0.000145
006,  0.354137,  0.000127
006,  0.273383,  0.000130
006,  0.380487,  0.000135
006,  0.306302,  0.000118
006,  0.232778,  0.000115
006,  0.382993,  0.000083
006,  0.293285,  0.000082
005,  0.326562,  0.000350
005,  0.315053,  0.000197
005,  0.112028,  0.000173
005,  0.132262,  0.000100
005,  0.162957,  0.000127
005,  0.198425,  0.000185
005,  0.163703,  0.000158
005,  0.176572,  0.000112
005,  0.175870,  0.000135
005,  0.059912,  0.000255
007,  0.079103,  0.000315
007,  0.117755,  0.000125
007,  0.171718,  0.000137
007,  0.184960,  0.000107
007,  0.045597,  0.000105
007,  0.074315,  0.000112
007,  0.101010,  0.000117
007,  0.125337,  0.000105
007,  0.063707,  0.000103
007,  0.111333,  0.000092
008,  0.482152,  0.000328
008,  0.379465,  0.000167
008,  0.377477,  0.000205
008,  0.393787,  0.000158
008,  0.314968,  0.000128
008,  0.340642,  0.000143
008,  0.341948,  0.000185
008,  0.365352,  0.000160
008,  0.291498,  0.000147
008,  0.365852,  0.000163
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.000250,  0.000182
002,  0.328327,  0.000110
002,  0.225997,  0.000102
002,  0.258992,  0.000092
002,  0.218328,  0.000090
002,  0.379852,  0.000092
002,  8.079618,  0.000128
002,  0.160752,  0.000103
002,  0.166272,  0.000103
002,  0.252232,  0.000092
001,  0.276235,  0.000205
001,  0.223712,  0.000150
001,  0.281457,  0.000147
001,  0.051472,  0.000168
001,  0.270712,  0.000140
001,  0.235075,  0.000170
001,  0.000273,  0.000187
001,  0.044220,  0.000135
001,  0.052407,  0.000167
001,  0.058745,  0.000133
003,  0.091017,  0.000178
003,  0.162603,  0.000085
003,  0.000325,  0.000145
003,  0.207635,  0.000093
003,  0.167702,  0.000082
003,  0.000207,  0.000135
003,  8.021495,  0.000095
003,  0.000333,  0.000130
003,  0.000327,  0.000118
003,  0.000338,  0.000122
004,  0.152415,  0.000210
004,  0.064220,  0.000155
004,  0.075048,  0.000143
004,  0.000252,  0.000133
004,  0.000348,  0.000143
004,  0.074388,  0.000092
004,  0.072552,  0.000115
004,  0.000405,  0.000137
004,  0.000387,  0.000108
004,  0.000400,  0.000125
006,  0.391753,  0.000187
006,  0.279895,  0.000132
006,  0.366422,  0.000080
006,  0.309058,  0.000082
006,  0.326987,  0.000095
006,  0.344808,  0.000145
006,  0.202645,  0.000122
006,  0.239708,  0.000122
006,  0.208762,  0.000097
006,  0.227668,  0.000085
005,  0.443625,  0.000217
005,  0.000247,  0.000175
005,  0.121680,  0.000128
005,  0.165802,  0.000118
005,  0.129372,  0.000150
005,  0.176583,  0.000132
005,  7.959350,  0.000135
005,  0.047333,  0.000117
005,  0.060482,  0.000117
005,  0.064298,  0.000125
007,  0.206467,  0.000212
007,  0.097488,  0.000102
007,  0.174252,  0.000148
007,  0.102690,  0.000088
007,  0.054903,  0.000110
007,  0.126603,  0.000085
007,  0.114330,  0.000125
007,  0.097158,  0.000143
007,  0.111437,  0.000112
007,  0.172627,  0.000083
008,  0.336057,  0.000158
008,  0.369445,  0.000128
008,  0.329845,  0.000147
008,  0.345260,  0.000160
008,  0.356175,  0.000145
008,  0.296003,  0.000173
008,  0.253460,  0.000120
008,  0.202268,  0.000103
008,  0.245195,  0.000123
008,  0.117685,  0.000115
-----------------------------------------------------------------------------------------------

