tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.604068,  0.001218
001,  0.319033,  0.001565
001,  0.374952,  0.001277
001,  0.301310,  0.001230
001,  0.000228,  0.001302
001,  0.238980,  0.001167
001,  0.257508,  0.001200
001,  0.000200,  0.001202
001,  0.302310,  0.001268
001,  0.333230,  0.001157
002,  0.277163,  0.001880
002,  0.254477,  0.001590
002,  0.314592,  0.001377
002,  0.420478,  0.000955
002,  0.371347,  0.001447
002,  0.358240,  0.001258
002,  0.451810,  0.000965
002,  0.363938,  0.001360
002,  0.367087,  0.001245
002,  0.461932,  0.000965
003,  0.185722,  0.001852
003,  0.138703,  0.001427
003,  0.000233,  0.001282
003,  0.000173,  0.001235
003,  0.193933,  0.001343
003,  0.113263,  0.001192
003,  0.000230,  0.001260
003,  0.314233,  0.001235
003,  0.000368,  0.001213
003,  0.213200,  0.001243
004,  0.001025,  0.001953
004,  0.000372,  0.001547
004,  0.076780,  0.001270
004,  0.076610,  0.001285
004,  0.086372,  0.001280
004,  0.000303,  0.001277
004,  0.073228,  0.001272
004,  0.077465,  0.001172
004,  0.076463,  0.001333
004,  0.092842,  0.001233
006,  0.363453,  0.001893
006,  0.203975,  0.001433
006,  0.242807,  0.001275
006,  0.187217,  0.001283
006,  0.309827,  0.001352
006,  0.423993,  0.000942
006,  0.384962,  0.001280
006,  0.189272,  0.001208
006,  0.429908,  0.000817
006,  0.000363,  0.001335
005,  0.519117,  0.001883
005,  0.473837,  0.001113
005,  0.443067,  0.000990
005,  0.360122,  0.001420
005,  0.428318,  0.001205
005,  0.296585,  0.001425
005,  0.315612,  0.001540
005,  0.428123,  0.000992
005,  0.244088,  0.001373
005,  0.394477,  0.001462
007,  0.432222,  0.001803
007,  0.391858,  0.001327
007,  0.193783,  0.001465
007,  0.243975,  0.001427
007,  0.254712,  0.001395
007,  0.179335,  0.001383
007,  0.198900,  0.001342
007,  0.244268,  0.001295
007,  0.187327,  0.001452
007,  0.267047,  0.001433
008,  0.098825,  0.001727
008,  0.067203,  0.001398
008,  0.134873,  0.001412
008,  0.134230,  0.001430
008,  0.143165,  0.001313
008,  0.058855,  0.001328
008,  0.136368,  0.001322
008,  0.134818,  0.001382
008,  0.132588,  0.001325
008,  0.154598,  0.001318
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.356833,  0.001382
001,  0.000208,  0.001278
001,  0.102997,  0.001148
001,  0.247367,  0.001242
001,  0.000207,  0.001262
001,  0.000180,  0.001222
001,  0.000262,  0.001273
001,  0.000252,  0.001248
001,  0.000345,  0.001270
001,  0.066362,  0.001258
002,  0.093823,  0.001493
002,  0.377962,  0.001267
002,  0.414870,  0.000960
002,  0.423118,  0.000935
002,  0.308547,  0.001198
002,  0.356150,  0.000952
002,  0.350015,  0.000932
002,  0.289540,  0.001217
002,  0.354108,  0.000910
002,  0.385285,  0.000907
003,  0.283892,  0.001562
003,  0.198820,  0.001418
003,  0.233063,  0.001247
003,  0.123363,  0.001195
003,  0.000508,  0.000873
003,  0.000208,  0.000838
003,  0.000190,  0.000842
003,  0.000218,  0.000833
003,  0.000358,  0.000842
003,  0.000385,  0.000843
004,  0.157405,  0.001437
004,  0.083397,  0.001277
004,  0.000298,  0.001273
004,  0.075058,  0.001388
004,  0.137630,  0.001237
004,  0.071093,  0.001208
004,  0.068025,  0.001250
004,  0.066380,  0.001325
004,  0.072215,  0.001240
004,  0.000272,  0.001372
006,  0.000677,  0.001685
006,  0.444215,  0.000937
006,  0.352568,  0.001410
006,  0.364318,  0.001210
006,  0.370687,  0.000830
006,  0.244387,  0.001398
006,  0.243032,  0.001323
006,  0.350885,  0.000883
006,  0.311532,  0.001245
006,  0.317487,  0.001192
005,  0.477483,  0.001075
005,  0.314398,  0.001397
005,  0.294677,  0.001447
005,  0.302293,  0.001430
005,  0.251348,  0.001307
005,  0.182933,  0.001335
005,  0.288863,  0.001292
005,  0.230293,  0.001450
005,  0.251523,  0.001385
005,  0.257063,  0.001430
007,  0.416623,  0.001540
007,  0.264198,  0.001350
007,  0.166098,  0.001213
007,  0.185775,  0.001387
007,  0.068703,  0.001353
007,  0.304378,  0.001273
007,  0.179547,  0.001375
007,  0.123367,  0.001485
007,  0.183797,  0.001317
007,  0.195390,  0.001262
008,  0.221930,  0.001508
008,  0.142353,  0.001280
008,  0.059168,  0.001435
008,  0.000350,  0.001278
008,  0.198818,  0.001397
008,  0.127762,  0.001308
008,  0.124740,  0.001402
008,  0.190407,  0.001352
008,  0.128262,  0.001340
008,  0.138368,  0.001290
-----------------------------------------------------------------------------------------------

