tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.978012,  0.000492
001,  0.582702,  0.000268
001,  0.571918,  0.000200
001,  0.494547,  0.000265
001,  0.716608,  0.000282
001,  0.430107,  0.000273
001,  0.501877,  0.000265
001,  0.562215,  0.000250
001,  0.470643,  0.000280
001,  0.595982,  0.000272
002,  0.000455,  0.000510
002,  0.057433,  0.000160
002,  0.063163,  0.000207
002,  0.117420,  0.000120
002,  0.291597,  0.000197
002,  0.000322,  0.000222
002,  0.100960,  0.000207
002,  0.122475,  0.000188
002,  0.000378,  0.000140
002,  0.295662,  0.000142
003,  0.274953,  0.000325
003,  0.886062,  0.000192
003,  0.624822,  0.000203
003,  0.062778,  0.000128
003,  0.655238,  0.000103
003,  0.375215,  0.000128
003,  0.000308,  0.000293
003,  0.345127,  0.000115
003,  0.248803,  0.000125
003,  0.355985,  0.000187
004,  0.904240,  0.000395
004,  0.321663,  0.000307
004,  0.406682,  0.000228
004,  0.277950,  0.000290
004,  0.454642,  0.000183
004,  0.285897,  0.000175
004,  0.334565,  0.000355
004,  0.290140,  0.000208
004,  0.190140,  0.000172
004,  0.236968,  0.000178
005,  0.424170,  0.000325
005,  0.786018,  0.000280
005,  0.795692,  0.000262
005,  0.611257,  0.000240
005,  0.554928,  0.000227
005,  0.739437,  0.000218
005,  0.770967,  0.000240
005,  0.000407,  0.000180
005,  0.750273,  0.000215
005,  0.868568,  0.000203
006,  0.497513,  0.000395
006,  0.390065,  0.000297
006,  0.236960,  0.000222
006,  0.387332,  0.000245
006,  0.512253,  0.000160
006,  0.124687,  0.000258
006,  0.388250,  0.000220
006,  0.402747,  0.000148
006,  0.298558,  0.000237
006,  0.000600,  0.000332
007,  0.349937,  0.000348
007,  0.518337,  0.000312
007,  0.514712,  0.000253
007,  0.774058,  0.000318
007,  0.000330,  0.000247
007,  0.706965,  0.000152
007,  0.616605,  0.000277
007,  0.821765,  0.000285
007,  0.408793,  0.000187
007,  0.697672,  0.000235
008,  1.155973,  0.000390
008,  0.130557,  0.000208
008,  0.459777,  0.000183
008,  0.176680,  0.000208
008,  0.405038,  0.000222
008,  0.334465,  0.000198
008,  0.222780,  0.006813
008,  0.457560,  0.000252
008,  0.082748,  0.000252
008,  0.478602,  0.000227
009,  0.088263,  0.000807
009,  0.717942,  0.000288
009,  0.350895,  0.000295
009,  0.551787,  0.000300
009,  0.234012,  0.000300
009,  0.598360,  0.000243
009,  0.659585,  0.000238
009,  0.665515,  0.000233
009,  0.692087,  0.000298
009,  0.764428,  0.000253
010,  0.574292,  0.000307
010,  0.653630,  0.000103
010,  0.688670,  0.000123
010,  0.661417,  0.000152
010,  0.603792,  0.000167
010,  0.653603,  0.000183
010,  0.720357,  0.000170
010,  0.505233,  0.000172
010,  0.540337,  0.000155
010,  0.536875,  0.000163
011,  0.181053,  0.000653
